Index,Value
325,17.7
326,17.5
327,20.2
328,21.6
329,15.5
330,10.8
331,11.8
332,10.3
333,7.5
334,4.4
335,4.7
336,6.4
337,5.8
338,4.6
339,5.3
340,5.5
341,5.6
342,5.4
343,5.9
344,5.4
345,6.0
346,6.8
347,8.0
348,9.0
349,10.3
350,8.7
351,8.2
352,7.8
353,8.2
354,8.5
355,8.6
356,7.5
357,7.2
358,7.4
359,7.4
360,7.0
361,6.8
362,6.8
363,7.8
364,7.7
365,7.2
366,7.1
367,6.1
368,5.6
369,5.2
370,4.5
371,4.4
372,4.4
373,3.5
374,3.3
375,4.1
376,4.5
377,4.1
378,3.0
379,3.0
380,3.2
381,3.7
382,2.7
383,2.3
384,2.5
385,2.4
386,2.9
387,2.5
388,2.3
389,3.3
390,3.3
391,3.7
392,4.1
393,3.5
394,5.6
395,3.9
396,2.3
397,3.0
398,3.1
399,3.3
400,3.3
401,3.2
402,3.6
403,3.5
404,4.0
405,4.1
406,3.4
407,4.6
408,4.5
409,5.1
410,8.9
411,10.1
412,9.8
413,9.2
414,9.1
415,9.3
416,9.6
417,10.7
418,11.7
419,12.3
420,14.4
421,10.7
422,7.4
423,5.5
424,6.7
425,8.5
426,9.9
427,11.2
428,12.0
429,12.3
430,12.5
431,12.9
432,13.0
433,11.9
434,11.2
435,9.9
436,7.3
437,6.6
438,6.0
439,5.6
440,6.2
441,6.4
442,7.3
443,8.8
444,13.8
445,10.8
446,11.8
447,11.5
448,8.5
449,7.3
450,7.9
451,5.1
452,4.3
453,4.6
454,4.6
455,4.5
456,4.6
457,5.2
458,5.2
459,5.3
460,7.1
461,8.6
462,8.0
463,7.5
464,6.9
465,5.6
466,6.2
467,7.6
468,7.9
469,7.2
470,7.5
471,8.1
472,8.3
473,8.5
474,8.2
475,7.4
476,6.4
477,5.1
478,3.9
479,3.3
480,2.5
481,1.7
482,1.5
483,1.7
484,1.6
485,1.8
486,1.4
487,1.7
488,2.0
489,1.9
490,1.8
491,2.4
492,2.6
493,2.9
494,3.0
495,3.4
496,3.6
497,3.9
498,3.9
499,3.7
500,3.7
501,3.9
502,3.5
503,3.2
504,2.8
505,2.6
506,2.8
507,3.0
508,3.2
509,4.3
510,3.4
511,3.1
512,3.0
513,3.5
514,3.5
515,3.5
516,3.3
517,3.6
518,3.6
519,4.4
520,4.3
521,4.8
522,5.3
523,5.7
524,5.4
525,5.9
526,5.6
527,5.8
528,5.4
529,5.9
530,5.8
531,6.5
532,8.0
533,8.0
534,8.0
535,6.7
536,5.5
537,4.5
538,5.1
539,5.4
540,5.2
541,5.6
542,6.1
543,6.8
544,7.4
545,9.2
546,9.0
547,10.1
548,9.9
549,9.8
550,13.0
551,11.4
552,12.5
553,12.8
554,12.9
555,12.0
556,11.5
557,12.4
558,13.2
559,13.5
560,14.9
561,16.0
562,16.7
563,16.6
564,16.7
565,17.1
566,17.1
567,17.1
568,19.5
569,25.2
570,22.5
571,26.6
572,28.2
573,28.0
574,27.1
575,27.1
576,26.1
577,21.4
578,21.2
579,20.3
580,20.9
581,15.1
582,10.1
583,10.6
584,9.7
585,7.4
586,6.2
587,4.9
588,4.6
589,4.9
590,5.3
591,5.3
592,5.0
593,4.8
594,4.6
595,4.0
596,3.7
597,3.5
598,3.3
599,2.8
600,3.2
601,3.1
602,3.0
603,2.8
604,3.1
605,3.3
606,3.2
607,3.5
608,3.3
609,3.7
610,3.7
611,4.0
612,3.8
613,3.9
614,3.8
615,3.9
616,4.2
617,5.1
618,5.9
619,6.1
620,6.4
621,6.4
622,6.2
623,6.2
624,5.8
625,6.1
626,6.1
627,5.2
628,5.8
629,5.4
630,4.5
631,4.3
632,4.3
633,4.1
634,4.4
635,4.9
636,5.7
637,5.8
638,6.0
639,7.3
640,9.1
641,8.7
642,10.5
643,11.6
644,10.1
645,11.7
646,11.3
647,10.4
648,8.5
649,10.8
650,11.7
651,12.9
652,12.5
653,11.8
654,10.8
655,10.3
656,10.3
657,9.0
658,8.1
659,7.6
660,7.8
661,7.9
662,8.2
663,9.3
664,15.6
665,12.2
666,17.3
667,15.4
668,14.0
669,12.8
670,12.4
671,12.7
672,13.1
673,14.9
674,15.7
675,22.6
676,26.1
677,26.3
678,24.2
679,20.4
680,18.8
681,15.3
682,13.0
683,12.5
684,12.4
685,10.6
686,10.2
687,12.7
688,13.6
689,16.4
690,18.0
691,19.6
692,20.9
693,17.4
694,16.0
695,14.6
696,13.9
697,14.1
698,15.0
699,14.8
700,15.0
701,13.1
702,11.0
703,11.6
704,11.7
705,9.3
706,8.5
707,10.7
708,9.4
709,9.8
710,9.6
711,9.5
712,9.9
713,9.7
714,9.1
715,7.9
716,7.1
717,7.5
718,6.0
719,5.1
720,4.3
721,4.7
722,5.8
723,6.0
724,5.9
725,6.8
726,7.0
727,5.9
728,5.2
729,6.2
730,7.2
731,6.3
732,6.6
733,7.7
734,7.0
735,6.6
736,4.9
737,4.2
738,5.2
739,5.0
740,5.0
741,5.4
742,6.0
743,6.7
744,7.0
745,7.0
746,6.9
747,6.9
748,7.7
749,10.2
750,12.6
751,9.9
752,7.4
753,8.7
754,7.7
755,7.8
756,7.0
757,5.7
758,4.8
759,5.5
760,6.1
761,6.5
762,6.3
763,7.9
764,9.1
765,9.2
766,8.9
767,9.2
768,9.0
769,9.5
770,9.5
771,10.1
772,11.3
773,11.0
774,11.3
775,10.3
776,11.4
777,11.4
778,11.0
779,10.9
780,9.3
781,6.3
782,6.9
783,8.3
784,10.7
785,10.7
786,14.3
787,15.0
788,14.8
789,16.5
790,10.4
791,11.6
792,15.2
793,15.8
794,16.2
795,17.6
796,21.7
797,27.2
798,17.3
799,24.8
800,16.5
801,13.9
802,11.8
803,10.5
804,11.2
805,11.7
806,12.1
807,13.0
808,14.4
809,15.5
810,18.8
811,19.5
812,19.7
813,18.0
814,17.3
815,17.6
816,17.0
817,15.7
818,13.8
819,13.0
820,13.7
821,15.7
822,15.3
823,14.0
824,12.7
825,12.1
826,10.4
827,8.4
828,7.2
829,7.6
830,6.1
831,5.1
832,5.5
833,8.6
834,9.4
835,9.3
836,9.4
837,8.5
838,7.5
839,7.8
840,7.9
841,8.1
842,7.8
843,7.5
844,7.1
845,6.3
846,6.1
847,5.9
848,6.0
849,5.9
850,6.0
851,6.2
852,6.1
853,5.9
854,5.7
855,5.5
856,5.6
857,5.9
858,6.1
859,6.3
860,6.0
861,5.9
862,5.9
863,5.9
864,5.9
865,5.5
866,5.1
867,4.9
868,4.7
869,4.7
870,4.8
871,4.7
872,5.1
873,4.8
874,4.5
875,4.4
876,4.7
877,4.7
878,4.2
879,4.3
880,4.4
881,4.5
882,4.5
883,4.9
884,5.0
885,4.6
886,4.8
887,4.7
888,4.8
889,4.6
890,5.3
891,5.2
892,4.9
893,5.2
894,5.1
895,5.1
896,5.0
897,5.4
898,5.3
899,5.4
900,5.6
901,6.0
902,7.3
903,7.2
904,6.6
905,7.8
906,7.0
907,6.9
908,6.4
909,6.2
910,5.8
911,5.7
912,5.7
913,6.1
914,6.5
915,7.5
916,6.9
917,6.0
918,5.8
919,6.0
920,6.9
921,6.9
922,6.9
923,7.5
924,8.1
925,7.8
926,8.5
927,9.8
928,9.4
929,11.1
930,14.1
931,12.6
932,13.0
933,12.2
934,15.2
935,16.0
936,13.1
937,14.0
938,13.8
939,13.9
940,13.5
941,10.6
942,11.3
943,10.6
944,8.8
945,8.5
946,8.0
947,7.2
948,7.8
949,7.3
950,7.8
951,7.8
952,8.4
953,8.5
954,8.5
955,9.3
956,8.6
957,7.5
958,7.6
959,7.7
960,8.4
961,9.1
962,12.7
963,16.1
964,12.0
965,10.0
966,9.6
967,8.2
968,7.8
969,8.0
970,8.3
971,9.0
972,9.3
973,9.0
974,10.8
975,13.7
976,14.2
977,12.3
978,9.2
979,8.1
980,8.0
981,7.6
982,8.6
983,8.5
984,9.8
985,10.0
986,14.7
987,12.0
988,13.0
989,13.1
990,13.2
991,13.9
992,13.1
993,10.8
994,9.8
995,9.7
996,9.3
997,8.7
998,8.0
999,7.2
1000,6.8
1001,6.9
1002,7.9
1003,6.8
1004,6.9
1005,6.8
1006,6.9
1007,6.7
1008,6.5
1009,6.4
1010,6.0
1011,6.7
1012,7.3
1013,7.0
1014,6.3
1015,6.1
1016,6.1
1017,5.8
1018,5.2
1019,5.1
1020,4.9
1021,5.4
1022,6.2
1023,6.9
1024,7.3
1025,7.1
1026,6.6
1027,6.2
1028,6.3
1029,6.5
1030,6.4
1031,6.1
1032,6.0
1033,5.7
1034,5.6
1035,5.7
1036,5.7
1037,5.7
1038,5.7
1039,5.8
1040,5.7
1041,5.5
1042,5.5
1043,5.5
1044,5.4
1045,5.4
1046,4.8
1047,5.5
1048,6.4
1049,6.9
1050,6.8
1051,7.3
1052,6.9
1053,6.5
1054,6.2
1055,5.9
1056,6.1
1057,6.0
1058,6.0
1059,5.7
1060,5.2
1061,5.2
1062,4.9
1063,5.0
1064,4.6
1065,5.1
1066,4.8
1067,4.8
1068,5.1
1069,5.0
1070,5.1
1071,5.6
1072,6.1
1073,6.6
1074,4.9
1075,5.0
1076,5.3
1077,4.9
1078,5.0
1079,5.1
1080,5.2
1081,5.2
1082,5.4
1083,5.3
1084,5.3
1085,5.3
1086,5.3
1087,5.2
1088,5.0
1089,4.0
1090,3.9
1091,3.6
1092,3.9
1093,4.0
1094,4.1
1095,4.2
1096,4.0
1097,3.9
1098,3.8
1099,3.9
1100,3.9
1101,3.8
1102,3.5
1103,3.2
1104,2.9
1105,2.8
1106,3.1
1107,3.8
1108,3.8
1109,4.3
1110,4.1
1111,4.0
1112,3.8
1113,3.9
1114,3.9
1115,3.8
1116,3.7
1117,3.8
1118,4.5
1119,5.7
1120,7.2
1121,9.6
1122,10.8
1123,10.6
1124,9.4
1125,12.6
1126,14.3
1127,13.8
1128,15.3
1129,15.9
1130,17.6
1131,15.8
1132,16.1
1133,18.4
1134,14.8
1135,10.9
1136,11.0
1137,10.3
1138,6.4
1139,4.3
1140,4.5
1141,4.7
1142,5.8
1143,12.4
1144,13.5
1145,10.2
1146,12.5
1147,9.4
1148,11.5
1149,10.3
1150,11.4
1151,10.5
1152,9.2
1153,8.5
1154,10.9
1155,12.0
1156,11.0
1157,10.7
1158,12.6
1159,14.1
1160,15.7
1161,16.2
1162,14.9
1163,13.7
1164,15.0
1165,16.1
1166,17.5
1167,19.3
1168,16.5
1169,18.7
1170,23.6
1171,14.4
1172,12.2
1173,14.7
1174,17.0
1175,21.6
1176,28.1
1177,35.4
1178,39.0
1179,38.6
1180,38.2
1181,36.6
1182,37.0
1183,32.9
1184,27.4
1185,22.3
1186,20.6
1187,22.9
1188,21.7
1189,24.6
1190,25.8
1191,24.4
1192,27.1
1193,27.0
1194,28.1
1195,29.1
1196,27.1
1197,25.8
1198,26.6
1199,27.1
1200,27.2
1201,29.0
1202,29.9
1203,32.3
1204,36.1
1205,40.2
1206,38.1
1207,37.6
1208,36.7
1209,29.8
1210,21.7
1211,19.6
1212,21.1
1213,24.3
1214,25.7
1215,32.6
1216,32.8
1217,34.4
1218,35.3
1219,31.1
1220,26.2
1221,27.0
1222,27.3
1223,26.5
1224,26.4
1225,25.4
1226,25.9
1227,26.0
1228,25.7
1229,24.6
1230,25.2
1231,23.5
1232,23.3
1233,21.6
1234,19.2
1235,20.3
1236,18.8
1237,18.5
1238,16.2
1239,18.0
1240,20.9
1241,22.5
1242,24.1
1243,23.9
1244,26.4
1245,27.7
1246,27.7
1247,25.3
1248,29.9
1249,31.2
1250,28.2
1251,28.8
1252,28.0
1253,18.3
1254,15.6
1255,15.1
1256,16.7
1257,16.5
1258,16.6
1259,16.7
1260,19.2
1261,16.7
1262,12.4
1263,9.9
1264,7.5
1265,6.1
1266,7.3
1267,8.0
1268,7.1
1269,6.5
1270,6.4
1271,5.6
1272,4.9
1273,4.5
1274,4.5
1275,4.7
1276,4.1
1277,3.6
1278,3.5
1279,3.6
1280,3.1
1281,4.0
1282,4.0
1283,4.1
1284,4.1
1285,4.1
1286,4.6
1287,5.6
1288,6.2
1289,6.3
1290,7.4
1291,8.2
1292,9.2
1293,9.7
1294,7.6
1295,6.3
1296,6.0
1297,6.7
1298,7.8
1299,8.5
1300,8.9
1301,8.4
1302,8.3
1303,8.7
1304,6.7
1305,4.1
1306,3.7
1307,3.7
1308,3.5
1309,3.7
1310,3.9
1311,3.6
1312,4.3
1313,5.0
1314,6.0
1315,5.7
1316,5.9
1317,6.8
1318,5.9
1319,6.1
1320,6.5
1321,6.9
1322,7.5
1323,7.9
1324,7.9
1325,8.2
1326,8.7
1327,9.2
1328,8.2
1329,7.9
1330,7.8
1331,7.3
1332,6.6
1333,8.7
1334,8.6
1335,8.6
1336,8.4
1337,10.3
1338,12.6
1339,13.7
1340,14.3
1341,14.2
1342,15.4
1343,16.2
1344,17.1
1345,18.2
1346,18.6
1347,18.1
1348,17.5
1349,13.9
1350,12.6
1351,13.5
1352,12.1
1353,10.3
1354,6.0
1355,8.1
1356,10.5
1357,11.9
1358,13.5
1359,15.7
1360,18.1
1361,19.8
1362,18.7
1363,19.1
1364,19.8
1365,20.9
1366,22.8
1367,25.2
1368,25.9
1369,24.2
1370,23.3
1371,21.3
1372,21.8
1373,21.2
1374,18.4
1375,17.7
1376,19.3
1377,16.4
1378,14.9
1379,15.2
1380,14.4
1381,15.8
1382,17.8
1383,24.3
1384,30.0
1385,29.5
1386,30.4
1387,35.2
1388,40.2
1389,34.0
1390,34.2
1391,31.0
1392,35.0
1393,36.5
1394,36.5
1395,32.8
1396,30.4
1397,30.3
1398,26.3
1399,18.5
1400,11.9
1401,11.1
1402,14.9
1403,16.5
1404,12.9
1405,8.0
1406,5.1
1407,3.7
1408,4.0
1409,5.1
1410,6.8
1411,8.3
1412,8.1
1413,7.2
1414,6.4
1415,5.9
1416,5.6
1417,5.5
1418,5.6
1419,5.9
1420,6.2
1421,5.9
1422,5.2
1423,4.2
1424,4.0
1425,4.7
1426,4.4
1427,4.2
1428,4.7
1429,4.7
1430,4.7
1431,5.3
1432,6.5
1433,6.7
1434,7.2
1435,7.9
1436,10.6
1437,12.4
1438,11.2
1439,9.8
1440,9.0
1441,8.3
1442,7.8
1443,6.8
1444,8.3
1445,8.6
1446,8.2
1447,9.8
1448,11.0
1449,14.0
1450,15.5
1451,15.1
1452,15.2
1453,15.6
1454,15.6
1455,15.0
1456,13.6
1457,12.8
1458,15.5
1459,12.0
1460,9.5
1461,9.3
1462,9.0
1463,9.0
1464,9.6
1465,9.5
1466,10.0
1467,11.1
1468,11.3
1469,11.9
1470,12.7
1471,14.0
1472,13.6
1473,14.3
1474,12.8
1475,10.6
1476,9.5
1477,8.6
1478,7.6
1479,12.7
1480,26.9
1481,26.0
1482,15.6
1483,9.2
1484,10.0
1485,11.3
1486,13.6
1487,14.8
1488,14.4
1489,14.5
1490,10.6
1491,9.7
1492,6.4
1493,5.2
1494,5.0
1495,5.6
1496,5.8
1497,6.4
1498,6.6
1499,6.4
1500,6.4
1501,7.0
1502,7.3
1503,8.1
1504,9.2
1505,9.6
1506,10.2
1507,10.7
1508,12.3
1509,13.5
1510,12.9
1511,13.5
1512,13.2
1513,12.3
1514,13.3
1515,12.6
1516,12.1
1517,11.3
1518,10.3
1519,9.4
1520,8.0
1521,7.9
1522,7.9
1523,7.7
1524,6.7
1525,5.7
1526,5.1
1527,6.8
1528,8.3
1529,8.5
1530,9.0
1531,8.8
1532,8.1
1533,8.2
1534,8.5
1535,9.0
1536,9.6
1537,10.1
1538,12.2
1539,14.6
1540,16.3
1541,16.4
1542,9.3
1543,8.2
1544,7.0
1545,7.3
1546,5.8
1547,6.2
1548,6.7
1549,9.0
1550,12.6
1551,16.7
1552,22.0
1553,25.3
1554,25.5
1555,46.6
1556,43.2
1557,30.1
1558,28.9
1559,31.1
1560,33.4
1561,26.9
1562,19.2
1563,18.3
1564,14.8
1565,16.3
1566,16.0
1567,15.4
1568,14.4
1569,12.1
1570,9.6
1571,9.7
1572,10.7
1573,12.1
1574,12.0
1575,12.0
1576,12.1
1577,12.8
1578,14.4
1579,15.8
1580,17.3
1581,19.0
1582,20.2
1583,21.1
1584,20.1
1585,18.3
1586,15.7
1587,14.1
1588,12.1
1589,11.2
1590,9.7
1591,9.8
1592,10.5
1593,10.6
1594,8.8
1595,7.3
1596,12.3
1597,13.3
1598,13.7
1599,17.7
1600,23.6
1601,23.4
1602,29.2
1603,32.6
1604,32.0
1605,31.4
1606,29.4
1607,27.2
1608,29.3
1609,24.7
1610,22.5
1611,23.8
1612,25.9
1613,25.3
1614,25.8
1615,28.4
1616,29.9
1617,34.5
1618,38.2
1619,31.3
1620,33.7
1621,32.0
1622,31.2
1623,27.9
1624,21.6
1625,15.4
1626,15.1
1627,16.6
1628,18.8
1629,18.8
1630,18.7
1631,17.7
1632,17.5
1633,17.5
1634,17.0
1635,17.1
1636,17.1
1637,16.7
1638,14.5
1639,13.5
1640,13.5
1641,13.9
1642,14.6
1643,15.3
1644,14.7
1645,14.6
1646,13.0
1647,11.3
1648,10.1
1649,9.6
1650,10.0
1651,10.2
1652,9.5
1653,9.3
1654,5.5
1655,3.0
1656,2.8
1657,3.0
1658,3.4
1659,3.8
1660,4.3
1661,4.7
1662,4.5
1663,3.8
1664,3.5
1665,3.3
1666,3.0
1667,3.1
1668,2.7
1669,2.3
1670,2.5
1671,3.0
1672,4.0
1673,3.2
1674,4.5
1675,4.2
1676,4.4
1677,4.1
1678,3.8
1679,3.7
1680,3.7
1681,4.7
1682,5.5
1683,6.2
1684,7.2
1685,9.6
1686,10.0
1687,9.0
1688,7.8
1689,8.0
1690,7.1
1691,5.2
1692,4.4
1693,4.4
1694,5.2
1695,13.6
1696,13.8
1697,16.0
1698,22.3
1699,22.0
1700,20.3
1701,20.0
1702,18.0
1703,13.6
1704,15.6
1705,14.6
1706,16.1
1707,16.2
1708,17.4
1709,17.8
1710,11.8
1711,8.2
1712,7.9
1713,6.5
1714,6.0
1715,5.6
1716,5.1
1717,5.0
1718,6.3
1719,7.4
1720,9.3
1721,9.3
1722,10.6
1723,12.3
1724,13.0
1725,20.3
1726,30.7
1727,32.4
1728,23.1
1729,14.8
1730,9.7
1731,7.9
1732,6.1
1733,4.4
1734,4.8
1735,3.8
1736,3.6
1737,3.7
1738,3.8
1739,3.7
1740,3.8
1741,4.0
1742,4.1
1743,3.9
1744,3.8
1745,3.9
1746,3.8
1747,3.9
1748,3.7
1749,3.3
1750,2.9
1751,3.0
1752,3.4
1753,4.3
1754,5.0
1755,4.9
1756,5.1
1757,5.4
1758,4.7
1759,4.1
1760,3.7
1761,4.0
1762,4.6
1763,4.9
1764,5.7
1765,5.5
1766,5.5
1767,5.5
1768,6.7
1769,7.7
1770,8.2
1771,8.2
1772,7.0
1773,6.9
1774,6.9
1775,8.8
1776,10.2
1777,9.2
1778,9.8
1779,10.9
1780,12.4
1781,12.3
1782,11.3
1783,10.3
1784,9.1
1785,8.8
1786,9.2
1787,9.9
1788,10.7
1789,12.3
1790,12.5
1791,12.6
1792,14.4
1793,13.9
1794,14.2
1795,14.3
1796,15.1
1797,15.9
1798,17.6
1799,17.9
1800,18.0
1801,19.0
1802,17.8
1803,17.9
1804,20.1
1805,16.3
1806,14.3
1807,16.1
1808,14.8
1809,15.5
1810,15.6
1811,12.0
1812,12.8
1813,11.4
1814,12.9
1815,14.3
1816,14.5
1817,14.2
1818,12.1
1819,9.4
1820,7.7
1821,7.6
1822,7.5
1823,7.1
1824,6.9
1825,6.9
1826,6.5
1827,5.9
1828,4.0
1829,3.6
1830,3.4
1831,3.6
1832,3.4
1833,3.5
1834,3.3
1835,2.8
1836,2.7
1837,3.3
1838,3.0
1839,2.8
1840,2.6
1841,2.8
1842,2.8
1843,2.7
1844,2.8
1845,3.1
1846,3.4
1847,3.5
1848,3.9
1849,4.5
1850,5.0
1851,4.9
1852,4.3
1853,4.2
1854,4.7
1855,4.8
1856,5.4
1857,6.0
1858,6.3
1859,4.6
1860,5.1
1861,7.7
1862,10.2
1863,9.5
1864,9.5
1865,10.1
1866,8.4
1867,7.5
1868,7.4
1869,8.1
1870,7.7
1871,8.3
1872,9.2
1873,9.6
1874,10.5
1875,11.0
1876,7.4
1877,6.7
1878,6.8
1879,5.8
1880,6.8
1881,9.4
1882,10.7
1883,9.6
1884,8.2
1885,8.2
1886,7.7
1887,6.9
1888,6.6
1889,7.5
1890,8.0
1891,8.3
1892,8.9
1893,8.8
1894,8.4
1895,8.7
1896,9.3
1897,9.4
1898,8.0
1899,6.7
1900,6.2
1901,5.1
1902,5.1
1903,4.4
1904,4.9
1905,4.8
1906,4.8
1907,6.2
1908,5.8
1909,6.1
1910,6.0
1911,6.4
1912,5.6
1913,5.3
1914,5.3
1915,5.5
1916,5.6
1917,5.6
1918,6.0
1919,6.9
1920,7.5
1921,7.5
1922,7.7
1923,8.0
1924,8.7
1925,9.6
1926,9.9
1927,11.3
1928,11.7
1929,11.0
1930,13.2
1931,13.1
1932,13.3
1933,21.1
1934,27.4
1935,27.6
1936,25.0
1937,24.0
1938,24.8
1939,22.5
1940,20.4
1941,19.3
1942,16.1
1943,14.0
1944,14.2
1945,14.2
1946,15.0
1947,14.4
1948,14.9
1949,13.2
1950,11.9
1951,11.2
1952,7.8
1953,9.8
1954,10.8
1955,10.0
1956,11.1
1957,12.0
1958,12.7
1959,13.9
1960,15.5
1961,17.4
1962,12.6
1963,12.3
1964,7.9
1965,4.0
1966,3.5
1967,3.2
1968,2.4
1969,3.5
1970,4.7
1971,4.4
1972,4.8
1973,4.9
1974,4.5
1975,2.5
1976,1.9
1977,3.4
1978,3.1
1979,2.6
1980,2.4
1981,2.5
1982,2.8
1983,2.7
1984,2.1
1985,2.0
1986,2.1
1987,3.3
1988,3.6
1989,4.1
1990,4.5
1991,4.6
1992,3.9
1993,2.5
1994,2.5
1995,2.9
1996,3.1
1997,4.1
1998,4.9
1999,5.1
2000,4.3
2001,6.2
2002,5.5
2003,5.9
2004,6.1
2005,7.5
2006,8.7
2007,7.8
2008,3.8
2009,2.7
2010,6.1
2011,6.8
2012,6.6
2013,5.4
2014,4.7
2015,4.7
2016,5.3
2017,5.8
2018,5.6
2019,6.4
2020,7.7
2021,6.8
2022,6.3
2023,6.7
2024,7.2
2025,7.2
2026,6.6
2027,5.9
2028,6.9
2029,8.6
2030,8.3
2031,9.3
2032,11.1
2033,13.3
2034,10.7
2035,10.1
2036,10.5
2037,11.0
2038,10.8
2039,12.4
2040,13.3
2041,13.5
2042,14.4
2043,16.0
2044,16.8
2045,15.6
2046,17.4
2047,21.2
2048,19.5
2049,17.3
2050,17.5
2051,16.9
2052,17.0
2053,21.3
2054,23.1
2055,19.5
2056,15.1
2057,7.6
2058,3.6
2059,2.6
2060,0.9
2061,0.5
2062,0.3
2063,0.4
2064,0.9
2065,1.7
2066,3.1
2067,3.5
2068,3.9
2069,4.1
2070,3.8
2071,3.7
2072,3.8
2073,3.7
2074,3.8
2075,3.8
2076,3.8
2077,4.0
2078,4.3
2079,5.2
2080,5.2
2081,5.6
2082,7.3
2083,7.1
2084,6.9
2085,6.7
2086,6.8
2087,6.5
2088,6.6
2089,6.4
2090,6.1
2091,5.9
2092,5.2
2093,6.2
2094,9.1
2095,10.2
2096,11.2
2097,11.8
2098,11.0
2099,6.5
2100,5.9
2101,5.3
2102,5.1
2103,4.8
2104,5.0
2105,5.2
2106,5.4
2107,5.9
2108,7.3
2109,9.5
2110,9.3
2111,9.6
2112,10.8
2113,10.1
2114,10.5
2115,13.7
2116,14.6
2117,10.0
2118,10.0
2119,8.5
2120,8.5
2121,7.7
2122,6.7
2123,5.5
2124,5.1
2125,5.8
2126,5.8
2127,5.2
2128,5.3
2129,6.4
2130,6.6
2131,6.3
2132,7.5
2133,7.5
2134,7.5
2135,8.4
2136,8.9
2137,9.0
2138,8.4
2139,8.0
2140,7.7
