Index,Value
881,11.5
882,14.8
883,12.8
884,12.1
885,11.7
886,11.5
887,9.2
888,9.7
889,10.3
890,13.7
891,11.9
892,13.9
893,12.6
894,13.5
895,14.6
896,15.4
897,15.0
898,13.8
899,13.0
900,13.2
901,13.9
902,13.2
903,15.5
904,14.8
905,13.1
906,10.6
907,10.6
908,10.1
909,8.7
910,8.0
911,9.0
912,9.2
913,9.4
914,11.3
915,10.7
916,10.6
917,13.3
918,16.2
919,17.3
920,15.0
921,14.6
922,11.3
923,14.1
924,12.1
925,12.2
926,13.0
927,10.4
928,8.4
929,15.6
930,21.6
931,20.9
932,17.3
933,15.2
934,13.4
935,15.1
936,15.3
937,14.8
938,14.7
939,19.8
940,19.4
941,22.2
942,31.3
943,29.0
944,22.2
945,17.5
946,13.5
947,12.7
948,12.9
949,12.4
950,15.3
951,17.5
952,18.6
953,16.5
954,17.6
955,16.0
956,16.8
957,12.3
958,11.7
959,12.1
960,13.4
961,12.7
962,14.5
963,16.3
964,16.9
965,18.7
966,21.9
967,20.9
968,20.9
969,18.7
970,15.0
971,15.5
972,14.8
973,14.2
974,15.0
975,16.0
976,14.1
977,14.5
978,16.2
979,13.7
980,11.2
981,10.7
982,10.1
983,9.7
984,10.5
985,11.6
986,13.1
987,12.8
988,14.1
989,18.8
990,18.9
991,16.7
992,15.7
993,14.4
994,13.2
995,13.4
996,13.3
997,14.6
998,16.6
999,12.3
1000,7.6
1001,8.7
1002,8.8
1003,8.6
1004,8.2
1005,7.6
1006,6.7
1007,6.4
1008,6.4
1009,7.3
1010,7.2
1011,7.2
1012,7.3
1013,7.7
1014,8.2
1015,8.3
1016,7.5
1017,6.9
1018,11.5
1019,16.1
1020,17.5
1021,16.0
1022,14.7
1023,13.5
1024,10.7
1025,11.9
1026,11.7
1027,10.9
1028,10.3
1029,9.3
1030,8.4
1031,8.6
1032,8.5
1033,7.2
1034,6.5
1035,6.5
1036,6.6
1037,6.4
1038,6.6
1039,7.2
1040,7.6
1041,7.7
1042,7.1
1043,6.7
1044,6.3
1045,6.0
1046,6.1
1047,6.6
1048,6.4
1049,6.5
1050,6.6
1051,6.7
1052,6.6
1053,6.6
1054,6.9
1055,6.9
1056,6.8
1057,6.5
1058,6.5
1059,6.4
1060,6.7
1061,6.2
1062,6.2
1063,6.7
1064,7.8
1065,9.4
1066,11.4
1067,12.8
1068,12.7
1069,12.5
1070,12.0
1071,12.4
1072,11.0
1073,10.2
1074,9.2
1075,9.2
1076,9.0
1077,8.6
1078,7.1
1079,8.7
1080,7.1
1081,7.8
1082,8.5
1083,8.2
1084,8.9
1085,9.5
1086,9.9
1087,10.3
1088,13.9
1089,15.0
1090,12.7
1091,12.2
1092,9.0
1093,7.5
1094,6.4
1095,5.8
1096,4.8
1097,4.2
1098,4.2
1099,3.7
1100,3.8
1101,3.7
1102,3.4
1103,3.3
1104,3.5
1105,3.8
1106,4.2
1107,4.1
1108,4.2
1109,4.3
1110,4.4
1111,4.5
1112,4.9
1113,5.4
1114,7.5
1115,6.7
1116,5.6
1117,5.3
1118,6.2
1119,7.8
1120,8.0
1121,8.8
1122,9.1
1123,10.8
1124,10.6
1125,9.6
1126,8.6
1127,8.2
1128,8.6
1129,7.9
1130,9.2
1131,10.8
1132,12.5
1133,11.4
1134,13.1
1135,9.0
1136,9.0
1137,11.7
1138,11.6
1139,11.6
1140,8.5
1141,5.1
1142,6.4
1143,8.4
1144,21.3
1145,21.0
1146,18.1
1147,16.7
1148,15.8
1149,15.9
1150,15.9
1151,17.5
1152,17.4
1153,17.6
1154,17.8
1155,17.3
1156,18.8
1157,18.2
1158,9.1
1159,6.6
1160,5.5
1161,5.5
1162,4.9
1163,4.8
1164,4.6
1165,4.6
1166,5.7
1167,7.5
1168,11.8
1169,14.1
1170,13.8
1171,14.2
1172,12.8
1173,17.4
1174,25.1
1175,26.2
1176,25.8
1177,22.6
1178,22.5
1179,24.9
1180,29.7
1181,39.4
1182,51.8
1183,49.4
1184,46.0
1185,44.1
1186,35.1
1187,33.4
1188,28.4
1189,28.0
1190,31.0
1191,31.2
1192,35.1
1193,34.4
1194,33.1
1195,33.9
1196,33.1
1197,32.5
1198,30.7
1199,30.3
1200,30.7
1201,33.0
1202,33.9
1203,35.6
1204,36.3
1205,40.6
1206,45.2
1207,39.0
1208,36.4
1209,34.6
1210,35.9
1211,30.4
1212,21.4
1213,19.0
1214,20.8
1215,24.2
1216,29.8
1217,34.3
1218,33.7
1219,33.1
1220,31.0
1221,32.1
1222,34.2
1223,32.5
1224,30.3
1225,26.9
1226,25.9
1227,28.3
1228,27.7
1229,25.7
1230,25.6
1231,23.8
1232,21.5
1233,20.3
1234,17.7
1235,15.8
1236,14.1
1237,14.1
1238,13.4
1239,12.9
1240,12.7
1241,10.6
1242,10.4
1243,12.1
1244,16.1
1245,10.6
1246,7.6
1247,10.8
1248,18.1
1249,19.4
1250,19.7
1251,24.6
1252,28.1
1253,24.6
1254,21.8
1255,21.0
1256,19.3
1257,21.9
1258,21.4
1259,20.6
1260,18.9
1261,16.7
1262,14.4
1263,11.8
1264,9.9
1265,7.6
1266,6.8
1267,6.6
1268,6.7
1269,7.0
1270,6.7
1271,6.6
1272,6.4
1273,6.3
1274,5.9
1275,5.9
1276,6.6
1277,7.7
1278,7.2
1279,6.4
1280,5.7
1281,5.5
1282,5.9
1283,6.2
1284,7.2
1285,6.9
1286,7.0
1287,8.5
1288,9.8
1289,10.1
1290,11.6
1291,14.0
1292,17.9
1293,17.6
1294,14.4
1295,7.1
1296,5.6
1297,6.6
1298,8.2
1299,9.4
1300,10.2
1301,10.3
1302,11.8
1303,10.0
1304,8.4
1305,5.9
1306,4.8
1307,4.7
1308,4.6
1309,4.7
1310,4.8
1311,6.3
1312,8.5
1313,7.9
1314,7.6
1315,7.1
1316,6.9
1317,7.1
1318,7.1
1319,7.6
1320,7.9
1321,8.4
1322,9.5
1323,10.6
1324,15.2
1325,13.1
1326,11.8
1327,9.6
1328,8.4
1329,8.2
1330,8.8
1331,9.0
1332,8.3
1333,10.5
1334,11.5
1335,11.9
1336,12.1
1337,13.7
1338,15.2
1339,17.2
1340,16.8
1341,16.0
1342,16.8
1343,16.7
1344,17.6
1345,18.6
1346,19.8
1347,19.3
1348,18.2
1349,16.8
1350,14.5
1351,13.4
1352,11.4
1353,13.5
1354,13.4
1355,12.3
1356,13.3
1357,13.3
1358,12.4
1359,12.6
1360,14.0
1361,14.9
1362,16.4
1363,18.8
1364,20.5
1365,23.2
1366,23.9
1367,23.4
1368,23.8
1369,22.8
1370,21.7
1371,21.1
1372,21.6
1373,21.4
1374,21.0
1375,19.9
1376,18.7
1377,15.3
1378,15.4
1379,16.0
1380,16.3
1381,20.5
1382,23.1
1383,25.2
1384,25.1
1385,26.2
1386,25.7
1387,23.7
1388,22.7
1389,22.5
1390,22.6
1391,23.9
1392,24.1
1393,24.2
1394,22.3
1395,22.3
1396,20.7
1397,20.9
1398,17.3
1399,15.1
1400,10.7
1401,10.5
1402,12.2
1403,15.4
1404,15.5
1405,12.2
1406,7.9
1407,6.1
1408,4.4
1409,4.3
1410,5.4
1411,6.3
1412,5.6
1413,5.4
1414,5.2
1415,5.6
1416,6.1
1417,6.7
1418,6.5
1419,6.3
1420,6.1
1421,5.3
1422,4.8
1423,5.2
1424,5.2
1425,5.0
1426,5.4
1427,6.0
1428,5.8
1429,5.9
1430,6.9
1431,8.2
1432,10.0
1433,9.6
1434,9.4
1435,10.5
1436,11.7
1437,12.1
1438,12.8
1439,13.0
1440,11.6
1441,12.7
1442,11.1
1443,10.5
1444,9.9
1445,8.5
1446,9.7
1447,11.4
1448,12.1
1449,12.9
1450,13.4
1451,14.9
1452,15.2
1453,14.8
1454,14.4
1455,13.5
1456,12.7
1457,11.5
1458,10.5
1459,9.8
1460,9.1
1461,7.8
1462,8.1
1463,8.2
1464,8.1
1465,8.3
1466,9.1
1467,11.4
1468,15.5
1469,15.9
1470,13.8
1471,13.1
1472,11.3
1473,7.8
1474,12.6
1475,13.4
1476,15.8
1477,14.3
1478,13.5
1479,14.7
1480,16.3
1481,15.6
1482,13.8
1483,7.4
1484,6.8
1485,6.6
1486,6.8
1487,6.1
1488,6.6
1489,7.4
1490,7.7
1491,7.4
1492,7.7
1493,6.6
1494,6.0
1495,6.0
1496,4.8
1497,4.7
1498,4.5
1499,4.5
1500,4.4
1501,4.3
1502,6.3
1503,6.0
1504,6.7
1505,7.2
1506,10.3
1507,11.3
1508,9.0
1509,9.5
1510,10.5
1511,10.1
1512,10.5
1513,10.4
1514,10.8
1515,16.4
1516,19.8
1517,14.3
1518,12.1
1519,6.2
1520,6.8
1521,9.4
1522,8.5
1523,9.4
1524,7.4
1525,6.8
1526,7.8
1527,11.2
1528,12.8
1529,11.6
1530,11.2
1531,13.0
1532,13.0
1533,13.4
1534,12.4
1535,11.3
1536,9.0
1537,10.3
1538,10.0
1539,12.9
1540,13.8
1541,6.1
1542,5.7
1543,6.0
1544,5.3
1545,5.7
1546,4.5
1547,5.6
1548,4.7
1549,6.5
1550,6.1
1551,6.9
1552,6.8
1553,9.5
1554,10.9
1555,10.5
1556,7.1
1557,5.5
1558,5.9
1559,6.7
1560,6.8
1561,7.0
1562,7.2
1563,6.5
1564,6.2
1565,6.9
1566,6.5
1567,7.3
1568,8.6
1569,10.3
1570,9.8
1571,10.8
1572,10.0
1573,9.4
1574,8.9
1575,9.6
1576,10.8
1577,11.5
1578,13.2
1579,14.0
1580,15.2
1581,15.9
1582,16.9
1583,16.8
1584,16.9
1585,17.7
1586,17.9
1587,17.9
1588,17.2
1589,15.4
1590,14.6
1591,15.1
1592,15.4
1593,15.4
1594,14.9
1595,14.6
1596,15.4
1597,15.2
1598,16.7
1599,19.5
1600,20.0
1601,18.4
1602,19.7
1603,20.5
1604,25.1
1605,24.5
1606,26.5
1607,28.3
1608,29.6
1609,29.5
1610,30.5
1611,26.8
1612,31.0
1613,34.6
1614,34.5
1615,30.6
1616,32.1
1617,34.4
1618,32.8
1619,25.3
1620,26.2
1621,28.8
1622,28.6
1623,19.3
1624,19.5
1625,21.9
1626,22.8
1627,23.1
1628,20.2
1629,19.2
1630,17.4
1631,17.7
1632,16.8
1633,17.8
1634,16.3
1635,16.1
1636,16.5
1637,14.8
1638,16.4
1639,19.1
1640,21.4
1641,18.5
1642,17.6
1643,18.0
1644,15.4
1645,14.9
1646,13.6
1647,13.4
1648,11.7
1649,10.7
1650,10.1
1651,9.7
1652,8.6
1653,8.8
1654,7.7
1655,4.2
1656,2.9
1657,3.4
1658,3.4
1659,3.9
1660,4.6
1661,5.0
1662,4.6
1663,4.6
1664,4.7
1665,4.1
1666,4.0
1667,4.1
1668,3.9
1669,4.0
1670,4.2
1671,4.4
1672,5.2
1673,5.9
1674,5.0
1675,4.7
1676,4.4
1677,4.2
1678,4.3
1679,4.9
1680,6.5
1681,9.2
1682,10.9
1683,10.7
1684,10.7
1685,9.6
1686,8.2
1687,7.1
1688,5.6
1689,5.2
1690,4.8
1691,5.8
1692,4.7
1693,4.1
1694,4.3
1695,4.8
1696,5.3
1697,5.4
1698,6.3
1699,8.3
1700,8.6
1701,9.2
1702,10.3
1703,11.0
1704,12.1
1705,13.7
1706,14.2
1707,19.1
1708,18.6
1709,15.0
1710,13.0
1711,11.5
1712,9.6
1713,7.8
1714,6.8
1715,7.5
1716,7.2
1717,9.8
1718,10.9
1719,13.3
1720,12.7
1721,11.8
1722,8.9
1723,8.6
1724,8.3
1725,8.2
1726,8.0
1727,7.0
1728,5.2
1729,5.4
1730,4.7
1731,4.1
1732,4.0
1733,3.7
1734,4.0
1735,4.1
1736,4.6
1737,4.9
1738,4.4
1739,4.4
1740,4.0
1741,4.2
1742,3.5
1743,3.6
1744,3.1
1745,3.0
1746,3.1
1747,4.0
1748,5.5
1749,5.7
1750,4.7
1751,5.6
1752,5.6
1753,4.3
1754,3.6
1755,3.5
1756,3.6
1757,4.1
1758,4.9
1759,5.6
1760,5.9
1761,5.1
1762,4.7
1763,5.2
1764,5.2
1765,5.2
1766,4.5
1767,4.3
1768,4.9
1769,4.9
1770,6.9
1771,8.5
1772,8.4
1773,9.1
1774,11.2
1775,11.4
1776,10.7
1777,10.1
1778,10.6
1779,10.8
1780,10.6
1781,9.2
1782,8.9
1783,8.3
1784,9.0
1785,9.4
1786,9.4
1787,9.2
1788,11.3
1789,11.3
1790,11.7
1791,11.2
1792,10.6
1793,11.4
1794,12.3
1795,12.7
1796,11.8
1797,11.2
1798,10.5
1799,9.2
1800,7.4
1801,7.3
1802,8.5
1803,10.6
1804,12.9
1805,18.1
1806,14.9
1807,10.0
1808,10.8
1809,10.3
1810,10.0
1811,13.4
1812,12.5
1813,13.4
1814,9.8
1815,6.9
1816,8.3
1817,7.9
1818,7.4
1819,6.2
1820,6.7
1821,6.8
1822,6.8
1823,6.4
1824,6.2
1825,6.5
1826,6.0
1827,5.5
1828,5.2
1829,5.2
1830,5.2
1831,5.2
1832,4.8
1833,5.5
1834,4.6
1835,4.5
1836,3.8
1837,3.7
1838,3.6
1839,3.5
1840,3.4
1841,3.4
1842,3.3
1843,3.2
1844,3.4
1845,3.5
1846,3.6
1847,3.8
1848,4.0
1849,4.2
1850,3.9
1851,3.9
1852,4.0
1853,3.7
1854,3.9
1855,4.0
1856,3.2
1857,3.1
1858,3.0
1859,4.7
1860,5.6
1861,7.3
1862,9.6
1863,13.5
1864,12.2
1865,11.5
1866,14.6
1867,19.0
1868,15.0
1869,9.0
1870,10.3
1871,11.9
1872,13.3
1873,12.7
1874,12.0
1875,9.5
1876,8.1
1877,8.0
1878,8.1
1879,8.5
1880,10.9
1881,11.9
1882,11.9
1883,13.6
1884,14.9
1885,15.2
1886,16.1
1887,14.7
1888,13.6
1889,13.6
1890,14.2
1891,14.8
1892,17.8
1893,19.0
1894,21.5
1895,18.4
1896,15.8
1897,14.7
1898,13.8
1899,10.6
1900,9.3
1901,7.2
1902,6.7
1903,6.8
1904,8.4
1905,8.6
1906,8.6
1907,7.9
1908,7.5
1909,8.0
1910,6.9
1911,8.9
1912,7.8
1913,11.9
1914,11.8
1915,10.5
1916,7.3
1917,8.4
1918,6.3
1919,6.6
1920,10.4
1921,14.9
1922,10.4
1923,8.0
1924,9.0
1925,10.5
1926,11.9
1927,12.7
1928,16.0
1929,14.7
1930,18.3
1931,15.1
1932,15.7
1933,14.6
1934,12.7
1935,10.6
1936,11.2
1937,11.4
1938,15.5
1939,14.9
1940,13.6
1941,15.4
1942,18.1
1943,15.0
1944,13.9
1945,12.5
1946,12.3
1947,10.6
1948,11.5
1949,10.1
1950,11.6
1951,11.8
1952,12.4
1953,12.5
1954,12.5
1955,13.0
1956,13.1
1957,13.0
1958,12.8
1959,12.8
1960,11.7
1961,10.7
1962,10.1
1963,10.8
1964,12.0
1965,11.8
1966,12.2
1967,8.5
1968,5.0
1969,4.4
1970,5.0
1971,4.9
1972,6.0
1973,4.9
1974,5.7
1975,5.9
1976,6.1
1977,3.5
1978,3.9
1979,5.1
1980,4.5
1981,4.1
1982,4.2
1983,3.6
1984,3.3
1985,3.2
1986,3.3
1987,4.0
1988,4.6
1989,4.3
1990,1.5
1991,2.1
1992,2.1
1993,3.1
1994,2.1
1995,2.7
1996,4.6
1997,4.9
1998,4.9
1999,5.8
2000,7.7
2001,5.7
2002,3.2
2003,3.5
2004,3.9
2005,4.3
2006,4.0
2007,3.7
2008,3.7
2009,4.7
2010,6.6
2011,7.6
2012,6.9
2013,6.0
2014,5.6
2015,6.5
2016,9.0
2017,7.1
2018,7.2
2019,6.6
2020,6.7
2021,6.7
2022,6.9
2023,7.3
2024,7.2
2025,8.1
2026,8.8
2027,10.0
2028,9.8
2029,10.2
2030,11.0
2031,11.0
2032,11.9
2033,11.9
2034,11.0
2035,10.1
2036,13.2
2037,17.0
2038,17.1
2039,18.0
2040,17.8
2041,18.5
2042,19.1
2043,18.7
2044,19.1
2045,22.3
2046,21.9
2047,17.1
2048,17.6
2049,18.0
2050,22.2
2051,22.7
2052,22.6
2053,23.4
2054,21.7
2055,17.4
2056,15.6
2057,4.7
2058,3.7
2059,2.0
2060,1.2
2061,1.4
2062,0.9
2063,1.1
2064,2.3
2065,3.6
2066,4.1
2067,4.6
2068,4.5
2069,4.5
2070,4.7
2071,5.1
2072,5.0
2073,4.3
2074,5.1
2075,6.6
2076,6.8
2077,9.2
2078,8.8
2079,8.5
2080,7.7
2081,7.6
2082,10.0
2083,8.9
2084,9.1
2085,8.9
2086,8.0
2087,9.6
2088,9.1
2089,9.7
2090,12.2
2091,11.4
2092,10.3
2093,11.9
2094,10.9
2095,9.4
2096,8.2
2097,8.4
2098,6.1
2099,6.1
2100,5.9
2101,5.8
2102,6.4
2103,6.9
2104,7.8
2105,8.4
2106,8.3
2107,9.6
2108,10.8
2109,9.4
2110,8.7
2111,9.7
2112,14.5
2113,17.9
2114,22.7
2115,19.7
2116,18.5
2117,13.2
2118,11.7
2119,8.9
2120,6.7
2121,6.4
2122,5.9
2123,5.6
2124,6.3
2125,6.1
2126,5.5
2127,6.3
2128,6.9
2129,7.2
2130,7.4
2131,8.0
2132,9.4
2133,11.3
2134,11.9
2135,12.3
2136,12.1
2137,11.1
2138,10.3
2139,8.4
2140,8.2
