Index,Value
532,9.5
533,12.0
534,9.7
535,9.0
536,6.5
537,6.3
538,5.0
539,5.3
540,5.3
541,4.7
542,4.8
543,6.3
544,8.5
545,11.0
546,9.8
547,12.0
548,16.1
549,14.0
550,16.7
551,16.7
552,15.4
553,13.4
554,12.4
555,11.9
556,10.4
557,9.9
558,12.1
559,13.5
560,14.7
561,15.1
562,16.3
563,16.8
564,17.7
565,17.6
566,18.6
567,17.5
568,16.9
569,17.2
570,18.1
571,21.7
572,21.9
573,23.5
574,24.0
575,21.8
576,20.1
577,19.8
578,18.1
579,17.1
580,16.1
581,13.0
582,9.8
583,7.8
584,7.1
585,6.4
586,6.2
587,5.6
588,5.1
589,4.2
590,4.2
591,3.6
592,2.2
593,2.7
594,4.5
595,4.7
596,5.2
597,4.2
598,3.7
599,2.8
600,2.2
601,2.0
602,2.1
603,2.7
604,2.9
605,3.7
606,4.3
607,4.3
608,4.0
609,4.1
610,3.8
611,3.6
612,3.9
613,4.7
614,5.0
615,7.7
616,9.2
617,10.1
618,8.4
619,6.8
620,6.7
621,6.8
622,7.4
623,6.1
624,5.1
625,4.8
626,5.4
627,5.5
628,4.8
629,4.4
630,4.7
631,4.0
632,3.7
633,4.7
634,4.7
635,6.2
636,6.8
637,8.9
638,10.6
639,11.0
640,11.9
641,14.1
642,12.2
643,11.0
644,10.1
645,10.8
646,11.3
647,10.9
648,10.6
649,10.8
650,11.4
651,11.9
652,11.0
653,10.5
654,7.9
655,7.5
656,6.2
657,5.3
658,5.7
659,6.9
660,7.8
661,10.0
662,11.9
663,13.4
664,22.1
665,27.0
666,22.4
667,23.7
668,27.7
669,30.8
670,25.0
671,23.1
672,23.7
673,27.0
674,28.4
675,32.3
676,22.1
677,10.5
678,10.0
679,11.6
680,11.0
681,12.0
682,12.6
683,11.8
684,11.7
685,14.6
686,11.8
687,14.9
688,13.3
689,13.2
690,13.6
691,12.9
692,11.5
693,10.5
694,9.8
695,8.2
696,8.7
697,8.8
698,11.7
699,9.3
700,9.1
701,9.3
702,12.7
703,16.2
704,16.3
705,16.1
706,13.7
707,10.7
708,11.0
709,10.1
710,10.0
711,8.8
712,8.6
713,6.9
714,5.7
715,5.3
716,6.3
717,7.2
718,6.6
719,6.0
720,5.6
721,5.5
722,5.7
723,5.3
724,5.2
725,5.9
726,5.7
727,6.1
728,8.1
729,7.6
730,6.3
731,5.3
732,5.4
733,5.3
734,4.4
735,4.4
736,5.2
737,4.6
738,4.5
739,4.5
740,4.9
741,4.9
742,4.6
743,4.7
744,5.3
745,5.8
746,6.7
747,6.3
748,5.1
749,4.1
750,3.4
751,4.0
752,4.3
753,4.1
754,4.2
755,5.0
756,6.2
757,6.9
758,7.8
759,9.4
760,9.1
761,9.1
762,9.1
763,8.6
764,8.0
765,7.6
766,7.7
767,8.8
768,10.3
769,10.6
770,10.2
771,9.2
772,8.3
773,8.5
774,8.6
775,7.9
776,6.5
777,6.9
778,6.9
779,6.2
780,7.2
781,8.6
782,10.0
783,9.0
784,9.2
785,8.8
786,9.5
787,10.1
788,10.7
789,11.4
790,12.3
791,14.3
792,15.0
793,17.7
794,20.6
795,18.3
796,19.4
797,10.0
798,11.1
799,6.9
800,6.4
801,7.7
802,8.1
803,7.2
804,8.9
805,11.3
806,14.2
807,15.2
808,15.3
809,18.7
810,22.5
811,22.1
812,21.2
813,21.1
814,20.1
815,17.0
816,15.7
817,16.5
818,17.1
819,16.9
820,16.0
821,15.5
822,14.9
823,13.6
824,13.4
825,12.9
826,11.3
827,9.4
828,7.8
829,7.2
830,6.6
831,5.7
832,6.8
833,8.0
834,9.4
835,9.9
836,10.9
837,10.6
838,9.3
839,9.4
840,9.7
841,9.4
842,9.4
843,9.7
844,8.5
845,8.7
846,9.3
847,8.4
848,8.2
849,8.1
850,8.2
851,8.1
852,7.6
853,7.3
854,6.8
855,6.6
856,7.1
857,7.2
858,7.3
859,7.2
860,7.0
861,7.1
862,7.2
863,6.9
864,6.9
865,6.8
866,6.9
867,6.8
868,6.4
869,7.1
870,7.3
871,6.9
872,6.9
873,6.5
874,6.2
875,7.1
876,8.6
877,7.3
878,6.3
879,6.2
880,6.3
881,5.4
882,5.6
883,5.5
884,5.5
885,5.4
886,5.3
887,5.2
888,5.1
889,5.4
890,5.8
891,5.7
892,6.2
893,5.8
894,5.9
895,5.9
896,5.9
897,6.0
898,6.5
899,6.7
900,7.1
901,8.1
902,9.7
903,8.7
904,7.2
905,7.6
906,7.7
907,7.5
908,7.2
909,7.5
910,7.1
911,6.1
912,5.9
913,6.2
914,6.2
915,5.8
916,6.7
917,7.6
918,8.2
919,6.6
920,6.2
921,6.4
922,5.9
923,5.9
924,5.9
925,6.3
926,7.3
927,7.8
928,8.4
929,8.7
930,9.9
931,10.9
932,11.1
933,12.3
934,12.5
935,11.6
936,11.3
937,10.6
938,11.8
939,11.7
