,State Code,County Code,County Code,Parameter Code,Latitude,Longitude,Date Local,Time Local,Date GMT,Time GMT,Parameter Name,Sample Measurement,County Name
33749,55,79,79,42401,43.060975,-87.913504,2020-01-03,01:00,2020-01-03,07:00,Sulfur dioxide,-0.1,Milwaukee
33750,55,79,79,42401,43.060975,-87.913504,2020-01-03,03:00,2020-01-03,09:00,Sulfur dioxide,-0.3,Milwaukee
33751,55,79,79,42401,43.060975,-87.913504,2020-01-03,04:00,2020-01-03,10:00,Sulfur dioxide,-0.1,Milwaukee
33752,55,79,79,42401,43.060975,-87.913504,2020-01-03,05:00,2020-01-03,11:00,Sulfur dioxide,-0.2,Milwaukee
33753,55,79,79,42401,43.060975,-87.913504,2020-01-03,06:00,2020-01-03,12:00,Sulfur dioxide,-0.2,Milwaukee
33754,55,79,79,42401,43.060975,-87.913504,2020-01-03,07:00,2020-01-03,13:00,Sulfur dioxide,-0.2,Milwaukee
33755,55,79,79,42401,43.060975,-87.913504,2020-01-03,08:00,2020-01-03,14:00,Sulfur dioxide,-0.2,Milwaukee
33756,55,79,79,42401,43.060975,-87.913504,2020-01-03,09:00,2020-01-03,15:00,Sulfur dioxide,-0.1,Milwaukee
33757,55,79,79,42401,43.060975,-87.913504,2020-01-03,10:00,2020-01-03,16:00,Sulfur dioxide,-0.1,Milwaukee
33758,55,79,79,42401,43.060975,-87.913504,2020-01-03,11:00,2020-01-03,17:00,Sulfur dioxide,-0.1,Milwaukee
33759,55,79,79,42401,43.060975,-87.913504,2020-01-03,12:00,2020-01-03,18:00,Sulfur dioxide,-0.1,Milwaukee
33760,55,79,79,42401,43.060975,-87.913504,2020-01-03,13:00,2020-01-03,19:00,Sulfur dioxide,-0.2,Milwaukee
33761,55,79,79,42401,43.060975,-87.913504,2020-01-03,14:00,2020-01-03,20:00,Sulfur dioxide,-0.1,Milwaukee
33762,55,79,79,42401,43.060975,-87.913504,2020-01-03,15:00,2020-01-03,21:00,Sulfur dioxide,-0.1,Milwaukee
