Index,Value
311,24.3
312,24.4
313,23.9
314,24.1
315,25.7
316,25.6
317,27.7
318,27.2
319,15.2
320,14.1
321,14.4
322,14.1
323,13.9
324,14.3
325,14.5
326,15.5
327,16.4
328,17.6
329,17.4
330,9.0
331,7.9
332,9.6
333,10.0
334,9.0
335,5.7
336,5.3
337,5.4
338,6.0
339,5.5
340,4.0
341,4.7
342,4.3
343,5.8
344,5.0
345,5.4
346,6.0
347,5.3
348,5.3
349,5.7
350,6.9
351,7.2
352,6.5
353,5.9
354,5.0
355,5.1
356,5.9
357,5.9
358,4.5
359,4.2
360,4.4
361,3.9
362,4.2
363,5.7
364,7.1
365,7.1
366,6.8
367,5.4
368,4.7
369,4.7
370,4.5
371,5.3
372,5.1
373,3.3
374,2.3
375,2.5
376,3.1
377,3.4
378,3.8
379,3.9
380,3.9
381,4.2
382,4.3
383,4.0
384,3.4
385,3.0
386,3.1
387,3.0
388,3.6
389,5.8
390,5.1
391,4.5
392,1.5
393,1.7
394,2.4
395,2.8
396,2.3
397,3.9
398,4.0
399,3.2
400,3.3
401,3.7
402,3.7
403,4.2
404,3.8
405,4.1
406,4.3
407,4.3
408,3.9
409,4.9
410,4.2
411,4.9
412,5.0
413,4.9
414,4.4
415,4.4
416,4.4
417,5.4
418,4.9
419,6.4
420,6.2
421,6.9
422,8.2
423,12.0
424,5.9
425,4.7
426,5.7
427,6.4
428,6.6
429,4.0
430,3.7
431,4.0
432,4.8
433,5.3
434,5.5
435,7.0
436,8.5
437,10.7
438,12.8
439,12.5
440,10.8
441,9.7
442,10.1
443,11.0
444,9.0
445,8.6
446,9.1
447,10.5
448,9.8
449,6.9
450,6.0
451,5.3
452,5.1
453,5.0
454,5.3
455,4.9
456,4.9
457,5.0
458,4.9
459,5.2
460,5.5
461,6.3
462,6.0
463,6.5
464,6.8
465,7.5
466,7.7
467,6.0
468,6.7
469,7.2
470,6.7
471,6.3
472,6.8
473,7.3
474,6.7
475,6.6
476,5.6
477,4.7
478,4.0
479,3.6
480,3.0
481,2.2
482,1.9
483,1.8
484,1.8
485,1.8
486,1.8
487,1.9
488,2.0
489,1.9
490,2.1
491,2.7
492,3.2
493,3.4
494,3.6
495,3.9
496,3.8
497,3.9
498,3.3
499,3.3
500,3.3
501,3.3
502,3.1
503,2.9
504,2.3
505,1.9
506,1.9
507,1.8
508,1.7
509,2.2
510,3.2
511,2.4
512,2.1
513,2.2
514,2.8
515,3.5
516,3.8
517,3.8
518,3.6
519,4.3
520,4.8
521,4.4
522,3.9
523,4.0
524,3.8
525,4.0
526,4.1
527,5.1
528,5.4
529,5.7
530,5.8
531,5.7
532,5.8
533,6.1
534,6.2
535,6.6
536,6.2
537,5.0
538,4.1
539,3.6
540,4.3
541,4.9
542,5.3
543,6.7
544,7.1
545,6.0
546,7.4
547,8.6
548,9.3
549,10.7
550,7.8
551,4.5
552,6.0
553,7.5
554,3.6
555,4.7
556,6.1
557,6.9
558,9.2
559,10.9
560,11.4
561,12.3
562,14.1
563,15.6
564,15.0
565,15.1
566,14.8
567,15.2
568,15.8
569,18.6
570,19.2
571,22.0
572,20.7
573,17.5
574,14.7
575,13.2
576,12.4
577,11.4
578,9.6
579,7.0
580,5.1
581,4.2
582,4.2
583,4.3
584,4.3
585,4.4
586,3.6
587,2.7
588,1.6
589,1.3
590,1.4
591,1.3
592,2.1
593,3.5
594,3.5
595,3.1
596,3.4
597,3.2
598,3.1
599,2.9
600,2.6
601,2.1
602,1.6
603,1.3
604,1.8
605,2.6
606,2.8
607,3.6
608,3.5
609,3.6
610,3.5
611,3.3
612,2.8
613,3.1
614,2.6
615,2.5
616,3.2
617,3.6
618,4.3
619,4.1
620,4.1
621,3.6
622,3.2
623,3.0
624,2.9
625,2.8
626,3.0
627,3.0
628,3.1
629,2.9
630,3.2
631,3.4
632,3.6
633,3.6
634,4.0
635,4.2
636,4.1
637,3.8
638,4.2
639,4.9
640,5.6
641,5.6
642,7.6
643,8.0
644,6.9
645,5.7
646,4.9
647,4.4
648,4.2
649,4.7
650,4.8
651,6.7
652,7.1
653,6.8
654,8.5
655,6.8
656,6.2
657,6.3
658,4.2
659,6.6
660,5.4
661,5.1
662,5.4
663,7.5
664,11.3
665,9.9
666,8.6
667,15.7
668,10.0
669,11.8
670,13.0
671,12.0
672,12.7
673,14.9
674,19.7
675,20.4
676,15.1
677,11.5
678,9.7
679,9.5
680,9.2
681,9.9
682,9.8
683,7.3
684,5.3
685,4.5
686,4.6
687,5.3
688,6.3
689,5.7
690,5.4
691,7.0
692,6.6
693,6.5
694,7.1
695,8.4
696,8.7
697,8.4
698,7.1
699,6.7
700,6.5
701,5.9
702,6.2
703,5.7
704,5.4
705,5.8
706,6.3
707,6.7
708,7.4
709,8.1
710,9.0
711,9.0
712,9.3
713,9.4
714,8.9
715,7.7
716,6.0
717,6.5
718,5.8
719,5.4
720,5.4
721,6.3
722,5.3
723,4.9
724,4.6
725,4.7
726,4.6
727,4.4
728,5.0
729,4.9
730,4.2
731,3.3
732,3.2
733,3.4
734,2.5
735,2.2
736,2.9
737,3.5
738,3.7
739,3.7
740,3.4
741,3.2
742,3.2
743,3.4
744,3.2
745,3.3
746,3.5
747,3.6
748,3.7
749,4.3
750,4.1
751,3.8
752,3.4
753,3.5
754,3.0
755,2.9
756,2.9
757,3.4
758,3.8
759,4.5
760,5.2
761,6.6
762,6.7
763,7.0
764,6.0
765,5.2
766,4.4
767,4.1
768,4.2
769,5.4
770,5.7
771,5.4
772,5.1
773,5.0
774,5.2
775,5.3
776,5.3
777,4.8
778,4.2
779,4.3
780,4.6
781,4.7
782,4.9
783,5.9
784,6.0
785,7.1
786,7.6
787,7.6
788,8.3
789,8.6
790,7.7
791,6.2
792,5.5
793,6.2
794,5.7
795,4.6
796,6.8
797,6.2
798,5.5
799,6.1
800,5.2
801,5.0
802,5.2
803,5.9
804,4.9
805,5.1
806,6.8
807,6.2
808,7.4
809,7.1
810,10.9
811,14.8
812,13.2
813,14.4
814,15.5
815,14.7
816,14.1
817,12.8
818,12.6
819,12.2
820,13.3
821,13.8
822,13.7
823,12.6
824,12.3
825,11.0
826,9.3
827,9.2
828,9.5
829,6.0
830,5.2
831,5.8
832,8.6
833,7.0
834,5.0
835,4.7
836,4.8
837,5.7
838,6.5
839,9.7
840,9.2
841,8.2
842,8.3
843,7.7
844,8.7
845,8.4
846,7.3
847,6.9
848,6.8
849,6.6
850,6.9
851,7.0
852,6.6
853,6.1
854,6.2
855,6.4
856,5.7
857,5.2
858,5.1
859,5.7
860,6.0
861,6.1
862,6.1
863,6.0
864,5.8
865,6.0
866,6.0
867,6.1
868,5.6
869,5.3
870,4.8
871,4.8
872,5.2
873,5.0
874,4.8
875,5.0
876,5.1
877,5.0
878,4.9
879,5.1
880,5.3
881,4.6
882,4.7
883,4.5
884,4.3
885,4.6
886,4.4
887,4.2
888,4.1
889,4.0
890,3.8
891,3.9
892,4.2
893,4.5
894,4.6
895,4.4
896,4.0
897,4.2
898,4.6
899,4.6
900,4.7
901,4.8
902,4.8
903,5.2
904,5.9
905,6.8
906,6.0
907,4.9
908,4.9
909,4.7
910,4.8
911,4.9
912,4.3
913,4.3
914,4.4
915,4.2
916,5.2
917,4.7
918,4.8
919,4.8
920,5.0
921,4.9
922,4.3
923,4.3
924,4.6
925,4.6
926,5.3
927,6.7
928,7.5
929,7.7
930,8.2
931,7.8
932,8.0
933,8.4
934,7.9
935,7.7
936,7.0
937,6.1
938,6.9
939,7.4
940,6.9
941,6.9
942,6.0
943,5.8
944,6.2
945,6.9
946,6.2
947,5.9
948,5.7
949,5.8
950,6.8
951,14.0
952,12.4
953,13.6
954,11.0
955,9.6
956,8.5
957,8.3
958,8.2
959,8.6
960,9.0
961,11.2
962,11.8
963,12.9
964,10.5
965,8.7
966,8.1
967,7.5
968,6.3
969,6.3
970,6.0
971,6.1
972,6.0
973,6.0
974,6.8
975,7.3
976,7.3
977,5.6
978,6.2
979,7.0
980,7.0
981,6.7
982,6.9
983,6.8
984,6.9
985,6.9
986,7.1
987,7.2
988,7.3
989,7.0
990,6.6
991,6.5
992,6.0
993,5.4
994,5.7
995,7.8
996,6.4
997,7.2
998,6.8
999,6.7
1000,6.3
1001,6.1
1002,6.1
1003,5.8
1004,6.5
1005,6.1
1006,5.7
1007,6.4
1008,6.3
1009,6.0
1010,6.2
1011,6.8
1012,6.6
1013,6.3
1014,5.9
1015,5.2
1016,5.2
1017,5.2
1018,5.0
1019,5.0
1020,5.5
1021,5.8
1022,6.1
1023,6.0
1024,5.8
1025,5.9
1026,6.1
1027,6.2
1028,6.0
1029,6.0
1030,5.9
1031,6.0
1032,5.9
1033,5.8
1034,5.7
1035,5.4
1036,5.1
1037,5.0
1038,5.0
1039,4.7
1040,4.7
1041,4.8
1042,4.8
1043,4.7
1044,4.6
1045,4.8
1046,5.0
1047,5.3
1048,5.7
1049,5.5
1050,5.3
1051,5.3
1052,5.7
1053,5.9
1054,6.0
1055,6.1
1056,5.9
1057,5.9
1058,5.7
1059,5.5
1060,5.4
1061,5.3
1062,5.2
1063,5.1
1064,5.0
1065,5.0
1066,4.8
1067,4.8
1068,4.7
1069,5.2
1070,5.3
1071,5.7
1072,5.6
1073,5.5
1074,5.3
1075,4.7
1076,4.7
1077,4.3
1078,3.9
1079,3.7
1080,3.7
1081,3.8
1082,4.1
1083,4.4
1084,4.6
1085,4.3
1086,3.9
1087,3.8
1088,3.5
1089,3.4
1090,3.5
1091,3.6
1092,3.8
1093,3.7
1094,3.5
1095,3.2
1096,3.0
1097,3.3
1098,3.1
1099,3.0
1100,2.8
1101,3.0
1102,3.2
1103,3.3
1104,3.1
1105,3.1
1106,3.0
1107,3.2
1108,3.3
1109,3.3
1110,3.3
1111,3.4
1112,3.4
1113,3.6
1114,3.8
1115,4.1
1116,4.2
1117,4.1
1118,4.6
1119,4.9
1120,5.7
1121,8.2
1122,8.0
1123,8.4
1124,7.6
1125,7.2
1126,7.2
1127,6.7
1128,7.3
1129,7.3
1130,7.6
1131,8.9
1132,9.0
1133,6.8
1134,5.8
1135,4.8
1136,4.1
1137,4.8
1138,4.1
1139,4.2
1140,4.9
1141,4.4
1142,5.4
1143,5.8
1144,8.8
1145,9.1
1146,9.2
1147,10.2
1148,9.1
1149,9.9
1150,8.0
1151,8.2
1152,8.4
1153,8.5
1154,8.6
1155,8.7
1156,10.1
1157,5.7
1158,4.5
1159,4.0
1160,3.6
1161,3.6
1162,3.5
1163,3.7
1164,3.7
1165,4.7
1166,7.5
1167,6.2
1168,9.7
1169,7.7
1170,8.7
1171,11.1
1172,18.6
1173,23.8
1174,26.3
1175,26.3
1176,26.8
1177,26.4
1178,24.9
1179,20.5
1180,18.5
1181,20.8
1182,24.2
1183,28.1
1184,30.6
1185,29.7
1186,30.7
1187,31.5
1188,33.2
1189,33.6
1190,33.5
1191,32.1
1192,27.5
1193,27.5
1194,40.0
1195,42.7
1196,41.5
1197,42.1
1198,38.3
1199,38.3
1200,38.5
1201,39.9
1202,37.2
1203,38.8
1204,36.4
1205,33.8
1206,32.7
1207,28.9
1208,29.0
1209,30.5
1210,26.7
1211,27.6
1212,26.9
1213,26.1
1214,25.0
1215,20.7
1216,17.6
1217,19.5
1218,24.5
1219,27.8
1220,25.3
1221,28.3
1222,23.8
1223,22.1
1224,19.4
1225,16.5
1226,20.6
1227,21.0
1228,18.3
1229,18.3
1230,17.0
1231,14.3
1232,13.8
1233,12.7
1234,12.9
1235,13.1
1236,14.0
1237,14.4
1238,12.2
1239,11.1
1240,10.0
1241,9.2
1242,8.4
1243,7.8
1244,9.2
1245,13.1
1246,13.1
1247,15.2
1248,14.0
1249,14.4
1250,17.1
1251,20.0
1252,21.1
1253,22.7
1254,20.9
1255,19.8
1256,17.5
1257,14.0
1258,17.6
1259,16.1
1260,13.8
1261,15.3
1262,14.3
1263,12.1
1264,10.3
1265,8.9
1266,7.0
1267,6.4
1268,6.4
1269,6.2
1270,6.1
1271,5.4
1272,4.8
1273,4.4
1274,4.8
1275,4.6
1276,4.9
1277,5.0
1278,4.9
1279,4.9
1280,4.5
1281,4.8
1282,4.5
1283,4.0
1284,4.1
1285,4.6
1286,4.6
1287,4.5
1288,5.4
1289,7.2
1290,8.7
1291,10.8
1292,14.0
1293,17.6
1294,17.0
1295,20.1
1296,26.9
1297,13.4
1298,8.0
1299,8.3
1300,11.2
1301,9.7
1302,7.8
1303,4.1
1304,2.6
1305,3.0
1306,2.9
1307,3.4
1308,2.6
1309,2.7
1310,3.1
1311,4.7
1312,5.2
1313,5.5
1314,5.5
1315,5.1
1316,4.6
1317,4.8
1318,5.7
1319,6.4
1320,6.7
1321,6.4
1322,7.0
1323,7.3
1324,7.8
1325,8.1
1326,8.0
1327,8.0
1328,7.4
1329,7.6
1330,7.6
1331,7.0
1332,7.0
1333,7.8
1334,8.5
1335,9.1
1336,9.5
1337,10.2
1338,10.2
1339,10.1
1340,11.8
1341,13.9
1342,16.0
1343,17.0
1344,18.1
1345,19.1
1346,20.8
1347,21.1
1348,17.9
1349,15.4
1350,12.9
1351,14.2
1352,12.8
1353,8.8
1354,9.9
1355,9.9
1356,9.9
1357,9.1
1358,8.9
1359,9.6
1360,10.0
1361,11.5
1362,12.8
1363,13.9
1364,16.4
1365,19.6
1366,21.3
1367,22.0
1368,22.2
1369,21.5
1370,20.9
1371,21.6
1372,20.8
1373,19.2
1374,17.8
1375,17.5
1376,18.5
1377,18.6
1378,17.0
1379,16.7
1380,16.5
1381,17.2
1382,20.0
1383,23.4
1384,23.2
1385,21.0
1386,19.8
1387,20.5
1388,21.4
1389,21.1
1390,17.4
1391,18.8
1392,21.6
1393,23.1
1394,23.0
1395,21.7
1396,18.8
1397,18.6
1398,14.0
1399,13.0
1400,14.8
1401,10.0
1402,10.4
1403,12.1
1404,12.4
1405,7.5
1406,6.1
1407,4.4
1408,4.1
1409,4.2
1410,4.3
1411,4.8
1412,4.9
1413,4.0
1414,3.6
1415,3.5
1416,3.5
1417,3.5
1418,3.5
1419,3.6
1420,3.4
1421,3.5
1422,3.4
1423,3.8
1424,3.9
1425,4.1
1426,4.4
1427,4.2
1428,4.3
1429,4.5
1430,5.7
1431,5.7
1432,5.8
1433,7.1
1434,6.8
1435,8.3
1436,9.0
1437,8.6
1438,8.4
1439,6.9
1440,7.7
1441,6.6
1442,6.3
1443,6.0
1444,6.6
1445,5.3
1446,5.2
1447,5.6
1448,6.8
1449,7.5
1450,8.0
1451,9.4
1452,10.3
1453,11.8
1454,12.8
1455,12.7
1456,12.2
1457,10.7
1458,10.4
1459,9.5
1460,8.9
1461,8.8
1462,9.1
1463,9.6
1464,10.4
1465,11.1
1466,12.4
1467,12.8
1468,13.1
1469,12.9
1470,10.9
1471,10.4
1472,10.2
1473,11.2
1474,12.7
1475,12.3
1476,12.0
1477,10.8
1478,9.9
1479,10.1
1480,8.0
1481,6.1
1482,4.8
1483,4.3
1484,4.1
1485,3.9
1486,4.3
1487,4.7
1488,4.4
1489,4.4
1490,4.2
1491,4.1
1492,4.2
1493,4.4
1494,4.2
1495,4.2
1496,3.4
1497,3.4
1498,3.1
1499,3.2
1500,3.5
1501,3.6
1502,4.0
1503,7.2
1504,7.1
1505,9.5
1506,8.7
1507,8.5
1508,8.1
1509,8.9
1510,9.3
1511,11.1
1512,12.2
1513,10.1
1514,9.0
1515,8.6
1516,8.0
1517,7.0
1518,6.9
1519,7.7
1520,7.1
1521,6.1
1522,4.7
1523,4.6
1524,3.4
1525,4.1
1526,5.0
1527,7.4
1528,7.9
1529,8.8
1530,8.3
1531,4.9
1532,8.1
1533,8.4
1534,7.4
1535,7.7
1536,6.2
1537,5.1
1538,4.8
1539,5.1
1540,4.3
1541,4.3
1542,4.0
1543,4.0
1544,4.5
1545,4.4
1546,4.6
1547,4.9
1548,4.6
1549,4.6
1550,4.6
1551,4.7
1552,5.1
1553,5.3
1554,4.8
1555,4.6
1556,4.0
1557,6.1
1558,6.8
1559,6.3
1560,8.6
1561,8.1
1562,6.2
1563,1.8
1564,2.6
1565,4.2
1566,3.7
1567,4.2
1568,4.3
1569,5.7
1570,5.4
1571,5.5
1572,6.3
1573,6.6
1574,6.7
1575,6.8
1576,7.1
1577,8.1
1578,9.8
1579,11.8
1580,13.8
1581,14.5
1582,14.7
1583,14.2
1584,14.4
1585,13.6
1586,13.3
1587,13.0
1588,12.4
1589,12.8
1590,13.2
1591,12.3
1592,9.4
1593,7.8
1594,8.7
1595,7.7
1596,7.1
1597,7.8
1598,9.2
1599,9.1
1600,15.6
1601,14.8
1602,17.1
1603,18.9
1604,18.4
1605,19.0
1606,23.6
1607,16.0
1608,20.7
1609,23.8
1610,20.4
1611,20.8
1612,17.6
1613,18.5
1614,24.5
1615,28.2
1616,26.4
1617,27.2
1618,26.9
1619,26.8
1620,26.9
1621,25.7
1622,23.6
1623,20.1
1624,18.2
1625,19.0
1626,19.4
1627,20.5
1628,21.7
1629,22.0
1630,22.1
1631,21.5
1632,19.6
1633,17.7
1634,15.6
1635,14.9
1636,13.3
1637,11.6
1638,11.8
1639,12.7
1640,14.3
1641,17.8
1642,21.7
1643,21.7
1644,21.1
1645,19.2
1646,15.8
1647,13.7
1648,12.8
1649,11.4
1650,9.4
1651,7.6
1652,7.9
1653,7.7
1654,4.2
1655,2.5
1656,2.4
1657,2.7
1658,3.2
1659,3.5
1660,3.8
1661,4.0
1662,3.8
1663,3.3
1664,2.6
1665,1.9
1666,1.9
1667,2.5
1668,2.3
1669,2.4
1670,2.6
1671,3.0
1672,4.4
1673,3.7
1674,3.9
1675,4.4
1676,4.0
1677,3.6
1678,4.5
1679,6.1
1680,7.0
1681,8.9
1682,9.7
1683,8.3
1684,7.4
1685,5.7
1686,4.2
1687,3.0
1688,3.0
1689,2.9
1690,2.8
1691,2.5
1692,2.5
1693,2.6
1694,2.7
1695,2.8
1696,7.5
1697,3.8
1698,5.3
1699,7.1
1700,5.7
1701,6.0
1702,7.6
1703,7.1
1704,7.8
1705,8.8
1706,10.0
1707,9.8
1708,8.5
1709,12.0
1710,10.1
1711,6.9
1712,5.4
1713,5.2
1714,4.3
1715,3.9
1716,3.9
1717,4.4
1718,8.8
1719,7.9
1720,7.2
1721,7.3
1722,8.5
1723,6.8
1724,7.1
1725,7.0
1726,6.2
1727,5.7
1728,4.4
1729,3.5
1730,3.2
1731,3.0
1732,2.9
1733,3.1
1734,3.2
1735,3.6
1736,3.5
1737,3.4
1738,3.4
1739,3.4
1740,3.2
1741,3.0
1742,2.7
1743,2.2
1744,1.9
1745,1.8
1746,1.8
1747,2.4
1748,3.2
1749,4.1
1750,4.2
1751,3.4
1752,2.8
1753,2.6
1754,2.2
1755,2.5
1756,2.9
1757,3.2
1758,3.6
1759,3.8
1760,4.0
1761,4.5
1762,4.5
1763,4.5
1764,4.5
1765,4.3
1766,4.4
1767,4.7
1768,4.7
1769,4.6
1770,4.3
1771,4.6
1772,5.6
1773,5.0
1774,5.1
1775,4.8
1776,6.2
1777,8.0
1778,8.6
1779,7.9
1780,9.7
1781,9.3
1782,10.1
1783,7.9
1784,6.9
1785,6.2
1786,6.9
1787,7.1
1788,7.1
1789,8.0
1790,7.2
1791,8.0
1792,6.7
1793,8.9
1794,10.3
1795,9.9
1796,9.5
1797,9.9
1798,9.5
1799,6.7
1800,5.9
1801,6.1
1802,5.6
1803,6.0
1804,6.6
1805,8.6
1806,9.1
1807,10.5
1808,11.6
1809,13.5
1810,14.9
1811,14.1
1812,11.6
1813,8.2
1814,9.0
1815,9.4
1816,8.1
1817,6.8
1818,6.4
1819,6.4
1820,6.2
1821,6.0
1822,5.7
1823,5.4
1824,5.4
1825,4.9
1826,4.2
1827,3.8
1828,3.6
1829,3.5
1830,3.2
1831,3.1
1832,3.0
1833,2.9
1834,2.8
1835,2.8
1836,2.8
1837,2.8
1838,2.6
1839,2.4
1840,2.3
1841,2.7
1842,2.8
1843,3.0
1844,3.1
1845,3.2
1846,3.4
1847,3.4
1848,3.3
1849,3.2
1850,3.2
1851,3.3
1852,3.3
1853,3.4
1854,3.2
1855,3.0
1856,3.1
1857,2.8
1858,2.4
1859,3.6
1860,4.0
1861,3.4
1862,4.9
1863,4.7
1864,5.2
1865,5.6
1866,6.1
1867,5.9
1868,7.0
1869,7.5
1870,11.6
1871,9.9
1872,8.1
1873,7.5
1874,7.3
1875,8.4
1876,8.9
1877,10.4
1878,8.4
1879,7.5
1880,8.0
1881,8.6
1882,8.6
1883,8.9
1884,9.7
1885,10.2
1886,9.8
1887,9.6
1888,9.7
1889,10.2
1890,10.6
1891,10.0
1892,10.5
1893,11.7
1894,11.8
1895,13.0
1896,15.9
1897,15.2
1898,13.4
1899,11.8
1900,11.1
1901,10.9
1902,11.8
1903,11.9
1904,11.9
1905,10.9
1906,8.5
1907,6.8
1908,6.4
1909,6.4
1910,5.8
1911,5.6
1912,5.9
1913,6.5
1914,7.1
1915,7.4
1916,7.4
1917,7.4
1918,7.2
1919,7.0
1920,6.6
1921,6.9
1922,8.5
1923,9.4
1924,8.9
1925,8.0
1926,7.4
1927,8.1
1928,9.6
1929,10.4
1930,10.0
1931,10.2
1932,11.5
1933,17.2
1934,15.4
1935,14.7
1936,15.3
1937,9.4
1938,7.4
1939,7.0
1940,6.8
1941,7.0
1942,7.7
1943,8.0
1944,8.2
1945,8.8
1946,9.4
1947,9.7
1948,10.0
1949,10.6
1950,11.4
1951,12.2
1952,13.4
1953,14.3
1954,13.1
1955,11.6
1956,9.6
1957,10.6
1958,9.4
1959,9.0
1960,9.5
1961,9.6
1962,9.5
1963,9.0
1964,8.1
1965,8.4
1966,8.7
1967,9.3
1968,11.1
1969,11.7
1970,10.2
1971,7.5
1972,6.7
1973,6.5
1974,5.8
1975,5.0
1976,5.3
1977,5.1
1978,3.2
1979,2.6
1980,2.5
1981,2.3
1982,2.0
1983,2.7
1984,2.3
1985,2.4
1986,2.3
1987,0.8
1988,0.5
1989,0.8
1990,0.7
1991,1.0
1992,1.3
1993,1.4
1994,0.9
1995,0.7
1996,0.6
1997,0.8
1998,1.2
1999,2.7
2000,3.0
2001,2.9
2002,2.6
2003,1.4
2004,1.5
2005,2.0
2006,2.4
2007,3.1
2008,3.3
2009,2.9
2010,2.9
2011,2.9
2012,3.3
2013,4.8
2014,3.8
2015,3.8
2016,3.0
2017,2.8
2018,3.3
2019,3.8
2020,4.0
2021,4.6
2022,4.5
2023,4.5
2024,5.8
2025,5.7
2026,6.0
2027,5.6
2028,5.1
2029,5.5
2030,6.3
2031,6.1
2032,6.8
2033,6.7
2034,7.0
2035,6.8
2036,7.4
2037,7.7
2038,7.2
2039,5.9
2040,4.9
2041,5.0
2042,7.1
2043,11.6
2044,16.9
2045,18.2
2046,17.7
2047,17.2
2048,13.5
2049,11.2
2050,7.1
2051,5.9
2052,6.7
2053,6.9
2054,6.9
2055,7.4
2056,7.5
2057,7.7
2058,8.0
2059,11.5
2060,16.8
2061,17.8
2062,7.9
2063,2.0
2064,0.9
2065,0.4
2066,0.3
2067,0.8
2068,2.1
2069,2.7
2070,3.1
2071,3.0
2072,3.3
2073,3.5
2074,3.8
2075,3.7
2076,3.7
2077,3.7
2078,5.4
2079,5.3
2080,6.3
2081,5.3
2082,5.5
2083,6.6
2084,6.2
2085,11.6
2086,6.2
2087,5.7
2088,5.6
2089,4.9
2090,5.4
2091,5.5
2092,6.5
2093,9.0
2094,10.8
2095,10.8
2096,8.9
2097,8.5
2098,8.1
2099,8.0
2100,7.6
2101,6.4
2102,6.0
2103,5.6
2104,5.6
2105,5.5
2106,5.3
2107,5.3
2108,5.6
2109,6.7
2110,7.6
2111,7.7
2112,8.9
2113,10.8
2114,8.5
2115,10.5
2116,13.7
2117,13.3
2118,11.8
2119,9.9
2120,9.8
2121,6.9
2122,5.9
2123,6.8
2124,5.9
2125,4.3
2126,4.4
2127,4.9
2128,4.9
2129,9.0
2130,6.0
2131,5.7
2132,5.4
2133,5.4
2134,6.9
2135,9.0
2136,11.0
2137,11.7
2138,10.7
2139,9.8
2140,8.8
