Index,Value
378,5.8
379,5.8
380,5.8
381,5.7
382,5.5
383,4.3
384,3.9
385,5.0
386,4.7
387,4.0
388,4.1
389,3.7
390,3.6
391,3.8
392,3.5
393,3.2
394,3.5
395,4.4
396,4.4
397,5.4
398,5.0
399,5.7
400,6.0
401,6.6
402,6.7
403,4.3
404,3.8
405,4.2
406,4.5
407,5.1
408,4.8
409,5.5
410,6.2
411,5.9
412,5.7
413,6.6
414,6.0
415,6.9
416,7.1
417,7.0
418,5.9
419,6.7
420,7.5
421,9.5
422,11.0
423,12.7
424,11.9
425,11.9
426,12.1
427,13.6
428,9.9
429,7.0
430,7.9
431,9.1
432,10.1
433,10.5
434,10.4
435,9.8
436,8.4
437,10.0
438,13.7
439,14.5
440,14.5
441,12.7
442,10.4
443,9.5
444,8.5
445,8.1
446,7.3
447,8.0
448,10.1
449,10.7
450,12.1
451,11.0
452,11.6
453,11.0
454,6.4
455,6.0
456,5.9
457,5.4
458,5.9
459,6.1
460,5.7
461,6.4
462,6.7
463,7.4
464,7.3
465,8.3
466,10.1
467,13.2
468,12.6
469,8.2
470,8.5
471,9.3
472,8.7
473,7.5
474,6.6
475,7.5
476,7.8
477,7.6
478,7.1
479,6.9
480,5.8
481,5.4
482,4.4
483,4.0
484,3.5
485,2.9
486,2.6
487,2.4
488,2.4
489,3.1
490,4.9
491,4.5
492,4.0
493,3.5
494,3.8
495,4.1
496,4.4
497,4.4
498,4.2
499,4.5
500,4.8
501,4.5
502,4.1
503,4.2
504,4.3
505,4.0
506,3.9
507,3.7
508,3.7
509,3.6
510,3.7
511,3.9
512,4.0
513,3.8
514,3.8
515,4.7
516,4.0
517,4.4
518,4.3
519,4.5
520,5.6
521,5.5
522,8.2
523,8.8
524,8.2
525,6.6
526,7.2
527,6.5
528,6.3
529,6.5
530,6.8
531,6.4
532,6.4
533,6.9
534,7.2
535,7.5
536,8.1
537,7.8
538,6.9
539,5.4
540,5.4
541,5.7
542,5.4
543,4.9
544,5.9
545,6.2
546,8.1
547,8.2
548,9.8
549,10.9
550,13.0
551,14.6
552,11.6
553,10.2
554,13.3
555,11.2
556,7.7
557,8.4
558,8.9
559,9.8
560,10.7
561,12.7
562,13.2
563,14.7
564,16.2
565,17.2
566,17.1
567,17.2
568,18.4
569,19.1
570,18.4
571,18.3
572,18.2
573,19.7
574,21.0
575,23.8
576,24.0
577,21.5
578,19.1
579,17.1
580,15.9
581,14.4
582,13.4
583,11.3
584,9.0
585,8.0
586,5.8
587,5.7
588,6.3
589,5.4
590,4.1
591,3.3
592,2.4
593,1.8
594,2.8
595,4.8
596,5.0
597,6.1
598,6.6
599,5.0
600,5.1
601,5.4
602,4.6
603,4.1
604,3.8
605,3.2
606,2.7
607,2.1
608,2.2
609,2.7
610,2.6
611,4.0
612,4.4
613,6.8
614,4.7
615,4.3
616,3.6
617,3.8
618,4.2
619,3.5
620,3.9
621,4.6
622,5.1
623,5.2
624,4.7
625,4.8
626,4.4
627,4.2
628,3.9
629,3.9
630,4.2
631,4.8
632,4.4
633,4.2
634,4.1
635,4.6
636,4.3
637,4.1
638,4.6
639,5.2
640,5.9
641,7.9
642,7.9
643,6.8
644,9.0
645,11.0
646,11.1
647,9.8
648,9.5
649,8.7
650,7.4
651,6.5
652,6.6
653,7.0
654,7.8
655,9.8
656,7.7
657,6.5
658,7.0
659,6.6
660,6.3
661,6.2
662,5.8
663,6.5
664,7.0
665,8.0
666,10.2
667,11.4
668,11.5
669,12.1
670,15.7
671,18.6
672,16.6
673,16.2
674,14.9
675,17.8
676,18.9
677,19.9
678,24.6
679,24.6
680,21.6
681,15.9
682,12.4
683,11.4
684,12.7
685,16.3
686,12.1
687,10.7
688,11.9
689,10.0
690,9.1
691,8.8
692,10.2
693,13.4
694,14.3
695,11.6
696,10.1
697,9.5
698,8.3
699,7.3
700,8.6
701,8.7
702,8.6
703,7.1
704,6.5
705,6.9
706,7.6
707,8.0
708,8.3
709,8.4
710,8.5
711,8.5
712,8.5
713,9.0
714,8.6
715,9.4
716,8.3
717,6.4
718,5.9
719,6.3
720,7.8
721,7.9
722,7.4
723,6.9
724,6.3
725,5.9
726,5.4
727,4.7
728,5.3
729,5.2
730,8.1
731,8.9
732,9.4
733,8.4
734,7.3
735,5.4
736,5.6
737,5.2
738,4.5
739,5.3
740,4.9
741,4.9
742,5.0
743,4.7
744,4.6
745,4.6
746,5.1
747,4.7
748,4.3
749,4.6
750,5.0
751,5.9
752,8.2
753,8.3
754,7.9
755,5.0
756,4.1
757,4.1
758,4.6
759,4.2
760,6.0
761,7.9
762,9.2
763,10.3
764,10.6
765,10.3
766,9.3
767,8.6
768,8.2
769,7.0
770,6.4
771,6.2
772,7.0
773,7.7
774,8.1
775,8.2
776,8.0
777,8.1
778,8.0
779,6.4
780,6.4
781,7.0
782,7.7
783,7.7
784,8.1
785,8.2
786,9.1
787,9.9
788,10.1
789,9.4
790,9.5
791,9.8
792,9.8
793,10.3
794,10.3
795,10.4
796,10.4
797,12.1
798,14.6
799,14.6
800,14.5
801,12.9
802,7.8
803,7.7
804,9.5
805,9.9
806,5.9
807,10.4
808,12.1
809,12.4
810,11.5
811,14.3
812,16.3
813,17.0
814,19.1
815,19.9
816,20.0
817,20.1
818,18.6
819,17.6
820,17.1
821,17.6
822,19.0
823,18.1
824,17.4
825,15.4
826,14.6
827,14.5
828,13.4
829,13.5
830,13.7
831,10.4
832,9.3
833,11.2
834,8.0
835,5.6
836,5.8
837,7.2
838,8.5
839,8.5
840,10.0
841,10.3
842,8.6
843,8.8
844,8.9
845,9.2
846,8.9
847,8.7
848,8.1
849,7.5
850,7.0
851,7.1
852,6.9
853,7.0
854,7.4
855,7.4
856,6.6
857,6.4
858,6.2
859,6.2
860,6.7
861,7.0
862,7.2
863,7.4
864,6.9
865,6.9
866,6.8
867,7.0
868,6.7
869,6.5
870,6.8
871,6.7
872,6.2
873,6.4
874,6.4
875,6.3
876,6.9
877,7.2
878,6.6
879,6.5
880,6.5
881,6.1
882,6.1
883,6.3
884,6.5
885,5.5
886,5.3
887,5.2
888,5.2
889,5.1
890,5.0
891,4.6
892,4.7
893,4.9
894,5.2
895,5.4
896,6.3
897,6.7
898,6.3
899,6.1
900,6.8
901,6.6
902,7.4
903,8.1
904,7.8
905,9.0
906,8.8
907,9.4
908,8.1
909,7.8
910,8.5
911,8.0
912,7.5
913,7.5
914,6.7
915,6.1
916,6.0
917,6.0
918,6.7
919,7.0
920,7.7
921,10.5
922,11.2
923,10.0
924,7.9
925,7.1
926,6.9
927,6.1
928,6.1
929,5.7
930,6.0
931,6.6
932,7.4
933,7.9
934,8.0
935,8.2
936,8.3
937,8.4
938,9.1
939,9.0
940,8.7
941,8.6
942,9.3
943,9.6
944,9.9
945,9.2
946,9.5
947,10.2
948,7.5
949,8.2
950,28.3
951,18.5
952,8.2
953,8.0
954,9.5
955,11.1
956,12.6
957,13.3
958,13.3
959,10.8
960,10.5
961,10.6
962,10.8
963,11.1
964,11.9
965,12.7
966,12.9
967,10.8
968,12.4
969,12.0
970,12.1
971,11.7
972,12.0
973,11.5
974,11.9
975,9.6
976,9.6
977,10.4
978,9.8
979,10.3
980,11.5
981,10.6
982,8.6
983,8.0
984,7.5
985,7.9
986,8.2
987,8.6
988,9.3
989,9.4
990,10.5
991,10.4
992,9.1
993,8.1
994,8.3
995,9.1
996,8.4
997,9.0
998,11.4
999,15.2
1000,14.1
1001,8.0
1002,7.8
1003,8.1
1004,8.1
1005,8.1
1006,7.7
1007,6.9
1008,6.4
1009,6.4
1010,6.7
1011,7.2
1012,7.3
1013,7.7
1014,7.4
1015,7.9
1016,7.9
1017,7.6
1018,7.4
1019,6.1
1020,6.2
1021,7.2
1022,7.4
1023,5.9
1024,6.7
1025,6.5
1026,6.4
1027,6.8
1028,6.5
1029,7.0
1030,7.1
1031,7.0
1032,6.9
1033,6.9
1034,6.6
1035,6.5
1036,6.5
1037,6.5
1038,6.5
1039,6.4
1040,6.5
1041,6.4
1042,6.5
1043,6.8
1044,7.4
1045,6.5
1046,6.9
1047,5.6
1048,6.6
1049,8.1
1050,6.2
1051,8.0
1052,7.6
1053,8.3
1054,6.7
1055,6.7
1056,7.1
1057,7.0
1058,6.9
1059,7.0
1060,6.7
1061,6.4
1062,7.0
1063,6.9
1064,6.6
1065,5.8
1066,6.4
1067,6.4
1068,6.5
1069,7.4
1070,6.0
1071,6.3
1072,6.0
1073,6.3
1074,5.8
1075,6.2
1076,6.2
1077,6.1
1078,6.0
1079,5.5
1080,5.3
1081,5.2
1082,4.8
1083,4.7
1084,4.9
1085,4.8
1086,5.0
1087,5.6
1088,5.7
1089,4.6
1090,4.9
1091,4.4
1092,4.3
1093,4.6
1094,4.3
1095,4.8
1096,4.7
1097,4.9
1098,4.7
1099,4.2
1100,3.8
1101,3.7
1102,3.5
1103,3.4
1104,3.4
1105,3.1
1106,3.3
1107,3.4
1108,3.6
1109,3.7
1110,3.8
1111,3.8
1112,4.0
1113,4.2
1114,4.2
1115,4.3
1116,4.5
1117,4.3
1118,4.6
1119,4.5
1120,6.1
1121,6.2
1122,11.0
1123,12.7
1124,9.5
1125,11.4
1126,11.2
1127,10.5
1128,11.7
1129,9.2
1130,9.5
1131,9.6
1132,10.2
1133,10.5
1134,12.0
1135,13.8
1136,11.9
1137,10.8
1138,7.3
1139,6.5
1140,6.5
1141,5.0
1142,5.6
1143,7.5
1144,8.2
1145,8.8
1146,10.2
1147,9.2
1148,8.2
1149,10.6
1150,14.9
1151,15.3
1152,15.9
1153,15.4
1154,16.4
1155,15.3
1156,15.0
1157,15.5
1158,17.7
1159,16.3
1160,8.6
1161,7.2
1162,6.3
1163,5.5
1164,5.4
1165,5.3
1166,5.0
1167,5.8
1168,6.2
1169,7.3
1170,9.0
1171,14.2
1172,14.0
1173,12.3
1174,17.4
1175,27.4
1176,31.1
1177,28.5
1178,24.7
1179,21.7
1180,21.0
1181,22.5
1182,27.6
1183,34.7
1184,40.1
1185,42.6
1186,43.0
1187,42.8
1188,39.4
1189,29.8
1190,25.2
1191,24.8
1192,28.1
1193,30.6
1194,31.1
1195,29.8
1196,29.4
1197,31.1
1198,32.6
1199,33.2
1200,34.2
1201,33.0
1202,33.5
1203,36.2
1204,37.6
1205,39.6
1206,40.3
1207,40.8
1208,38.5
1209,36.4
1210,35.9
1211,31.3
1212,33.1
1213,32.7
1214,27.3
1215,19.6
1216,19.2
1217,22.1
1218,26.4
1219,29.5
1220,34.9
1221,34.2
1222,28.4
1223,29.2
1224,33.7
1225,34.8
1226,34.0
1227,30.3
1228,28.0
1229,28.8
1230,29.3
1231,27.6
1232,27.4
1233,24.2
1234,22.9
1235,20.9
1236,18.5
1237,16.6
1238,15.5
1239,15.8
1240,15.0
1241,14.7
1242,14.4
1243,12.4
1244,11.8
1245,12.1
1246,15.0
1247,10.9
1248,8.1
1249,11.8
1250,18.3
1251,20.3
1252,19.2
1253,25.0
1254,28.3
1255,26.7
1256,23.4
1257,22.2
1258,19.1
1259,20.3
1260,20.6
1261,19.7
1262,19.3
1263,19.2
1264,17.7
1265,14.8
1266,12.1
1267,9.9
1268,7.3
1269,7.0
1270,6.9
1271,7.2
1272,7.2
1273,7.0
1274,6.9
1275,6.6
1276,6.1
1277,5.8
1278,5.8
1279,6.1
1280,6.1
1281,5.7
1282,5.9
1283,5.0
1284,4.7
1285,4.7
1286,5.1
1287,6.1
1288,6.3
1289,6.3
1290,7.4
1291,8.8
1292,9.8
1293,10.8
1294,14.0
1295,17.7
1296,18.3
1297,15.0
1298,7.1
1299,5.9
1300,7.3
1301,8.3
1302,9.1
1303,9.1
1304,10.3
1305,11.3
1306,9.3
1307,7.1
1308,8.6
1309,10.3
1310,4.6
1311,3.8
1312,4.1
1313,6.4
1314,17.9
1315,10.6
1316,8.2
1317,7.1
1318,9.7
1319,7.1
1320,7.2
1321,7.4
1322,7.4
1323,7.4
1324,7.3
1325,7.7
1326,9.7
1327,9.9
1328,10.4
1329,9.5
1330,8.3
1331,8.1
1332,7.5
1333,8.2
1334,8.9
1335,9.2
1336,11.6
1337,12.4
1338,12.9
1339,12.4
1340,13.1
1341,15.4
1342,17.4
1343,17.1
1344,16.3
1345,16.1
1346,17.3
1347,20.2
1348,20.2
1349,18.7
1350,18.3
1351,15.6
1352,15.3
1353,14.8
1354,12.5
1355,14.8
1356,15.4
1357,14.1
1358,14.5
1359,15.3
1360,13.7
1361,14.3
1362,15.4
1363,16.5
1364,17.3
1365,19.0
1366,22.0
1367,23.7
1368,25.1
1369,25.5
1370,24.1
1371,23.4
1372,22.6
1373,21.6
1374,19.2
1375,20.1
1376,19.1
1377,18.4
1378,18.0
1379,14.5
1380,11.6
1381,15.0
1382,18.0
1383,22.2
1384,28.6
1385,28.1
1386,29.7
1387,29.5
1388,28.9
1389,25.7
1390,25.3
1391,25.6
1392,25.1
1393,24.6
1394,25.5
1395,24.5
1396,24.0
1397,23.6
1398,24.9
1399,23.5
1400,18.5
1401,15.2
1402,10.7
1403,11.7
1404,11.7
1405,15.4
1406,15.6
1407,11.6
1408,7.4
1409,5.6
1410,4.3
1411,4.2
1412,5.2
1413,6.3
1414,5.9
1415,5.3
1416,5.1
1417,5.2
1418,5.2
1419,5.0
1420,5.3
1421,5.2
1422,4.9
1423,4.3
1424,6.3
1425,5.8
1426,5.5
1427,5.2
1428,5.2
1429,5.7
1430,5.5
1431,5.9
1432,6.2
1433,8.0
1434,8.9
1435,9.0
1436,8.4
1437,9.0
1438,9.1
1439,10.8
1440,11.1
1441,10.6
1442,10.0
1443,9.7
1444,9.9
1445,8.9
1446,7.9
1447,7.7
1448,7.9
1449,10.0
1450,10.2
1451,10.0
1452,12.0
1453,13.8
1454,14.2
1455,14.6
1456,14.3
1457,13.7
1458,13.0
1459,12.0
1460,10.9
1461,9.4
1462,8.4
1463,8.2
1464,8.4
1465,8.5
1466,8.6
1467,9.1
1468,10.4
1469,12.1
1470,13.4
1471,14.6
1472,13.8
1473,11.1
1474,9.4
1475,7.7
1476,9.2
1477,16.3
1478,16.2
1479,14.8
1480,13.8
1481,13.1
1482,13.9
1483,16.3
1484,12.5
1485,7.3
1486,7.1
1487,6.3
1488,5.3
1489,5.0
1490,5.5
1491,5.8
1492,5.0
1493,5.3
1494,8.4
1495,6.6
1496,6.8
1497,5.7
1498,5.0
1499,4.5
1500,4.7
1501,4.6
1502,4.6
1503,4.6
1504,5.0
1505,5.5
1506,5.8
1507,7.4
1508,10.4
1509,10.9
1510,10.8
1511,10.6
1512,11.0
1513,11.4
1514,10.9
1515,10.8
1516,11.8
1517,13.5
1518,11.8
1519,10.7
1520,8.1
1521,7.5
1522,11.1
1523,11.8
1524,12.6
1525,9.6
1526,8.1
1527,8.9
1528,8.8
1529,11.4
1530,13.3
1531,12.7
1532,14.9
1533,16.0
1534,15.6
1535,12.6
1536,12.4
1537,14.1
1538,14.4
1539,14.2
1540,15.3
1541,11.5
1542,7.9
1543,5.6
1544,6.2
1545,7.3
1546,6.5
1547,6.5
1548,5.1
1549,5.9
1550,4.3
1551,5.5
1552,6.5
1553,6.5
1554,8.1
1555,8.5
1556,10.9
1557,5.7
1558,3.7
1559,4.7
1560,6.9
1561,7.3
1562,6.4
1563,8.0
1564,5.9
1565,5.0
1566,6.4
1567,6.5
1568,6.7
1569,8.3
1570,8.3
1571,11.0
1572,10.4
1573,10.3
1574,11.9
1575,11.7
1576,12.7
1577,11.0
1578,11.8
1579,12.4
1580,13.3
1581,14.6
1582,15.7
1583,16.5
1584,16.4
1585,16.6
1586,16.6
1587,15.8
1588,16.0
1589,16.4
1590,15.4
1591,13.6
1592,13.6
1593,14.7
1594,15.0
1595,14.1
1596,13.7
1597,13.3
1598,14.0
1599,17.7
1600,20.6
1601,26.8
1602,30.9
1603,30.9
1604,36.0
1605,33.8
1606,36.3
1607,33.3
1608,32.2
1609,32.8
1610,31.1
1611,33.9
1612,38.6
1613,36.7
1614,34.3
1615,34.4
1616,35.1
1617,51.5
1618,39.6
1619,38.1
1620,37.9
1621,36.9
1622,26.4
1623,27.2
1624,31.1
1625,31.1
1626,22.5
1627,20.7
1628,21.9
1629,23.6
1630,24.6
1631,22.7
1632,19.6
1633,17.6
1634,17.2
1635,17.7
1636,17.1
1637,16.0
1638,14.2
1639,14.0
1640,14.2
1641,16.0
1642,17.8
1643,19.9
1644,18.6
1645,18.9
1646,20.7
1647,19.2
1648,14.6
1649,13.9
1650,12.7
1651,11.9
1652,10.5
1653,10.0
1654,9.4
1655,7.7
1656,8.4
1657,7.1
1658,2.0
1659,1.9
1660,2.3
1661,3.3
1662,4.5
1663,4.6
1664,4.9
1665,4.8
1666,4.7
1667,4.5
1668,4.5
1669,4.2
1670,4.0
1671,4.1
1672,4.5
1673,4.5
1674,4.4
1675,5.1
1676,5.0
1677,5.7
1678,5.2
1679,4.9
1680,5.2
1681,4.3
1682,4.9
1683,6.1
1684,8.6
1685,10.4
1686,10.9
1687,11.2
1688,9.6
1689,8.4
1690,8.2
1691,6.1
1692,5.0
1693,5.2
1694,5.9
1695,4.3
1696,4.8
1697,5.3
1698,5.0
1699,5.3
1700,6.4
1701,9.0
1702,11.8
1703,10.8
1704,11.5
1705,12.3
1706,13.0
1707,13.3
1708,12.2
1709,12.2
1710,18.3
1711,20.7
1712,13.7
1713,14.3
1714,12.5
1715,9.3
1716,8.2
1717,8.0
1718,8.6
1719,8.8
1720,10.8
1721,13.4
1722,10.7
1723,11.4
1724,10.8
1725,10.6
1726,9.2
1727,9.6
1728,8.6
1729,8.7
1730,7.9
1731,5.8
1732,5.1
1733,4.3
1734,4.0
1735,4.3
1736,4.1
1737,4.3
1738,4.4
1739,5.0
1740,4.9
1741,4.6
1742,4.3
1743,4.2
1744,4.1
1745,3.9
1746,3.4
1747,3.1
1748,3.0
1749,3.1
1750,3.9
1751,5.5
1752,5.7
1753,4.7
1754,5.0
1755,5.1
1756,4.4
1757,3.7
1758,3.8
1759,4.0
1760,4.4
1761,4.8
1762,5.7
1763,6.3
1764,6.1
1765,6.1
1766,6.1
1767,5.3
1768,5.1
1769,4.7
1770,4.7
1771,4.6
1772,5.3
1773,6.4
1774,7.5
1775,7.7
1776,8.8
1777,9.9
1778,10.9
1779,11.1
1780,10.7
1781,10.7
1782,12.1
1783,10.9
1784,9.8
1785,9.1
1786,10.1
1787,11.2
1788,11.1
1789,11.5
1790,13.3
1791,12.6
1792,11.2
1793,10.5
1794,11.3
1795,12.0
1796,12.3
1797,12.9
1798,13.3
1799,12.5
1800,10.7
1801,9.4
1802,8.5
1803,7.7
1804,7.7
1805,10.5
1806,12.6
1807,15.8
1808,19.0
1809,10.3
1810,10.6
1811,12.3
1812,10.5
1813,11.7
1814,14.6
1815,14.8
1816,13.3
1817,8.8
1818,6.8
1819,7.8
1820,7.4
1821,6.9
1822,6.3
1823,6.4
1824,6.7
1825,6.3
1826,6.2
1827,6.0
1828,5.6
1829,5.2
1830,4.9
1831,4.9
1832,4.7
1833,4.7
1834,4.5
1835,4.2
1836,4.2
1837,3.9
1838,3.8
1839,3.8
1840,3.5
1841,3.6
1842,3.4
1843,3.3
1844,3.2
1845,3.3
1846,3.3
1847,3.3
1848,3.3
1849,3.5
1850,3.8
1851,4.2
1852,4.4
1853,4.4
1854,4.3
1855,4.5
1856,4.6
1857,4.6
1858,5.1
1859,4.2
1860,5.3
1861,6.4
1862,7.9
1863,9.6
1864,21.1
1865,18.7
1866,21.8
1867,25.0
1868,17.3
1869,15.8
1870,12.1
1871,11.5
1872,11.8
1873,12.0
1874,12.5
1875,11.0
1876,8.8
1877,8.7
1878,9.3
1879,8.1
1880,10.5
1881,13.0
1882,14.3
1883,13.3
1884,14.9
1885,17.9
1886,21.4
1887,18.4
1888,15.8
1889,15.4
1890,15.8
1891,15.5
1892,15.1
1893,15.3
1894,17.1
1895,20.2
1896,22.3
1897,19.6
1898,18.0
1899,15.3
1900,11.5
1901,9.5
1902,7.5
1903,6.6
1904,6.5
1905,11.0
1906,12.4
1907,10.9
1908,9.8
1909,9.4
1910,10.4
1911,10.0
1912,10.8
1913,9.3
1914,11.0
1915,13.7
1916,11.7
1917,7.6
1918,7.1
1919,7.3
1920,6.3
1921,10.1
1922,15.0
1923,12.3
1924,7.8
1925,8.0
1926,9.1
1927,10.1
1928,10.9
1929,11.8
1930,16.2
1931,17.2
1932,20.6
1933,16.2
1934,19.9
1935,21.1
1936,13.5
1937,12.7
1938,15.1
1939,10.7
1940,13.7
1941,15.4
1942,15.4
1943,14.5
1944,17.6
1945,18.4
1946,19.0
1947,17.6
1948,18.1
1949,16.8
1950,17.4
1951,17.2
1952,17.2
1953,16.9
1954,16.6
1955,16.2
1956,18.4
1957,15.2
1958,13.7
1959,13.8
1960,13.3
1961,13.1
1962,12.3
1963,11.4
1964,10.5
1965,10.7
1966,12.3
1967,12.8
1968,12.7
1969,10.1
1970,9.0
1971,5.5
1972,5.7
1973,5.0
1974,5.3
1975,5.0
1976,6.1
1977,5.3
1978,4.7
1979,3.0
1980,3.1
1981,3.3
1982,4.3
1983,5.0
1984,4.2
1985,4.0
1986,3.7
1987,3.3
1988,3.3
1989,3.2
1990,3.7
1991,3.8
1992,4.3
1993,3.6
1994,4.4
1995,5.0
1996,2.9
1997,2.6
1998,3.3
1999,2.2
2000,2.9
2001,3.4
2002,4.9
2003,4.8
2004,5.4
2005,7.7
2006,5.2
2007,3.4
2008,3.3
2009,3.7
2010,4.1
2011,4.0
2012,3.7
2013,3.9
2014,4.2
2015,5.3
2016,4.6
2017,4.4
2018,4.6
2019,5.0
2020,7.2
2021,6.6
2022,6.7
2023,6.7
2024,7.5
2025,6.9
2026,7.4
2027,8.5
2028,9.5
2029,10.1
2030,12.0
2031,12.6
2032,12.2
2033,12.3
2034,12.3
2035,13.5
2036,10.1
2037,10.2
2038,13.8
2039,16.1
2040,13.6
2041,16.1
2042,18.8
2043,19.5
2044,20.7
2045,21.1
2046,21.3
2047,22.7
2048,16.5
2049,15.2
2050,17.1
2051,17.2
2052,17.5
2053,21.9
2054,17.8
2055,19.7
2056,20.7
2057,19.3
2058,14.1
2059,6.3
2060,2.9
2061,1.5
2062,0.5
2063,0.5
2064,0.5
2065,1.0
2066,2.0
2067,3.5
2068,3.6
2069,3.8
2070,4.3
2071,4.3
2072,4.6
2073,4.6
2074,4.3
2075,4.4
2076,5.2
2077,6.2
2078,7.3
2079,8.9
2080,9.4
2081,9.7
2082,9.1
2083,8.8
2084,7.3
2085,7.2
2086,7.9
2087,8.1
2088,8.6
2089,8.9
2090,9.0
2091,8.9
2092,11.5
2093,11.7
2094,11.0
2095,10.3
2096,10.1
2097,8.8
2098,7.9
2099,8.9
2100,6.2
2101,5.9
2102,5.6
2103,5.9
2104,6.1
2105,6.4
2106,7.4
2107,8.1
2108,8.1
2109,8.6
2110,10.0
2111,8.9
2112,8.0
2113,9.3
2114,12.9
2115,17.1
2116,20.4
2117,17.0
2118,15.6
2119,12.4
2120,7.6
2121,7.7
2122,7.2
2123,6.7
2124,6.0
2125,5.6
2126,6.6
2127,5.8
2128,5.5
2129,6.1
2130,6.6
2131,7.0
2132,6.9
2133,8.4
2134,10.0
2135,11.4
2136,11.5
2137,11.3
2138,10.6
2139,9.8
2140,9.4
