Index,Value
532,5.1
533,5.4
534,5.3
535,5.6
536,4.9
537,5.1
538,5.4
539,5.7
540,6.0
541,6.5
542,7.1
543,8.0
544,8.4
545,9.3
546,9.4
547,8.3
548,7.2
549,6.0
550,5.2
551,5.0
552,6.2
553,7.2
554,8.4
555,9.4
556,10.3
557,10.6
558,11.7
559,13.0
560,13.1
561,12.6
562,10.3
563,7.3
564,6.6
565,6.4
566,6.3
567,6.3
568,6.8
569,7.1
570,6.4
571,5.1
572,4.1
573,2.9
574,2.5
575,2.7
576,2.5
577,2.4
578,2.2
579,2.2
580,2.5
581,2.2
582,1.9
583,1.7
584,1.2
585,1.2
586,1.3
587,1.3
588,1.4
589,1.7
590,1.8
591,1.7
592,1.8
593,2.0
594,2.3
595,2.5
596,2.7
597,2.8
598,2.3
599,1.9
600,1.8
601,1.7
602,1.6
603,1.7
604,1.7
605,1.6
606,1.4
607,1.4
608,1.2
609,1.4
610,1.4
611,1.2
612,1.1
613,1.1
614,1.0
615,1.1
616,1.1
617,1.0
618,1.0
619,1.1
620,1.1
621,1.1
622,1.3
623,1.7
624,2.0
625,2.1
626,2.0
627,1.9
628,1.8
629,1.7
630,1.8
631,1.8
632,1.6
633,1.6
634,1.6
635,1.7
636,1.7
637,1.6
638,1.6
639,1.8
640,1.9
641,2.1
642,2.5
643,2.4
644,2.6
645,2.6
646,2.9
647,3.1
648,3.1
649,3.0
650,2.5
651,2.3
652,2.1
653,1.9
654,1.9
655,2.0
656,2.1
657,2.1
658,2.1
659,2.1
660,2.3
661,2.4
662,2.5
663,2.6
664,2.7
665,2.5
666,2.8
667,2.9
668,3.0
669,2.9
670,3.3
671,3.2
672,3.4
673,3.2
674,4.1
675,8.1
676,5.3
677,4.1
678,4.0
679,3.8
680,3.8
681,3.3
682,3.9
683,3.9
684,3.8
685,4.0
686,4.0
687,4.9
688,6.0
689,6.8
690,5.8
691,5.0
692,4.3
693,3.8
694,3.6
695,3.4
696,3.5
697,4.3
698,4.7
699,4.9
700,4.8
701,4.7
702,5.3
703,5.8
704,5.6
705,4.6
706,4.0
707,3.8
708,3.6
709,3.5
710,3.6
711,3.5
712,3.5
713,3.7
714,3.5
715,3.3
716,3.3
717,3.2
718,2.8
719,2.7
720,2.5
721,2.6
722,2.9
723,3.3
724,3.8
725,3.6
