Index,Value
532,5.2
533,4.8
534,5.0
535,5.4
536,7.3
537,7.7
538,4.2
539,4.3
540,5.1
541,5.4
542,5.9
543,5.7
544,6.1
545,6.8
546,8.6
547,9.9
548,9.8
549,9.7
550,10.7
551,10.4
552,10.7
553,11.3
554,11.3
555,11.6
556,11.4
557,11.0
558,10.4
559,11.1
560,11.7
561,12.0
562,13.1
563,6.1
564,7.4
565,9.5
566,10.4
567,10.1
568,8.7
569,9.3
570,9.9
571,8.7
572,8.4
573,7.4
574,8.2
575,10.5
576,9.2
577,13.4
578,11.9
579,10.2
580,12.5
581,13.0
582,12.4
583,9.6
584,9.7
585,9.9
586,10.1
587,13.1
588,11.1
589,12.7
590,13.4
591,15.6
592,18.3
593,15.4
594,17.3
595,12.3
596,11.4
597,12.3
598,12.7
599,15.1
600,18.4
601,23.3
602,22.8
603,20.9
604,22.0
605,19.6
606,17.2
607,16.2
608,12.8
609,13.5
610,13.0
611,14.4
612,18.3
613,21.4
614,20.9
615,22.1
616,24.1
617,23.6
618,22.5
619,19.9
620,20.2
621,17.6
622,14.3
623,13.6
624,13.2
625,13.2
626,12.9
627,12.1
628,16.0
629,13.6
630,11.1
631,11.0
632,11.1
633,11.1
634,12.2
635,11.1
636,9.7
637,9.9
638,9.4
639,8.0
640,7.4
641,6.5
642,6.4
643,6.0
644,5.2
645,4.4
646,4.4
647,5.4
648,5.7
649,5.6
650,6.5
651,7.0
652,6.0
653,5.2
654,6.2
655,6.9
656,6.4
657,6.3
658,7.3
659,6.7
660,5.9
661,5.2
662,4.6
663,5.7
664,5.0
665,5.1
666,5.9
667,6.1
668,6.6
669,6.2
670,6.8
671,6.7
672,6.6
673,6.2
674,7.6
675,8.5
676,8.8
677,8.7
678,10.1
679,7.1
680,6.5
681,6.5
682,5.7
683,4.2
684,4.1
685,4.5
686,5.2
687,5.9
688,6.9
689,7.9
690,8.7
691,8.4
692,8.2
693,8.5
694,8.5
695,8.4
696,8.5
697,8.9
698,9.2
699,9.0
700,9.0
701,11.1
702,12.2
703,10.8
704,11.9
705,11.0
706,7.7
707,8.3
708,8.8
709,11.1
710,15.4
711,17.3
712,16.3
713,16.7
714,13.0
715,13.3
716,15.1
717,13.1
718,11.5
719,10.9
720,12.5
721,19.6
722,12.8
723,16.3
724,42.9
725,9.4
726,10.2
727,9.3
728,10.6
729,10.5
730,12.7
731,13.6
732,13.9
733,15.4
734,16.0
735,18.0
736,19.4
737,18.7
738,16.8
739,16.0
740,16.6
741,16.5
742,16.1
743,13.8
744,12.7
745,17.2
746,17.8
747,14.7
748,15.0
749,14.4
750,11.8
751,9.4
752,9.3
753,10.2
754,6.4
755,5.4
756,6.2
757,8.6
758,11.2
759,10.3
760,9.7
761,8.4
762,7.3
763,7.5
764,7.6
765,7.7
766,7.4
767,7.4
768,6.8
769,6.3
770,6.0
771,6.0
772,6.2
773,6.1
774,6.6
775,6.7
776,6.3
777,5.8
778,5.8
779,5.9
780,6.0
781,6.2
782,6.3
783,6.2
784,6.1
785,6.0
786,5.9
787,6.1
788,5.5
789,5.1
790,4.9
791,4.7
792,4.7
793,4.8
794,5.3
795,5.4
796,5.2
797,4.8
798,4.8
799,4.5
800,5.5
801,6.7
802,6.1
803,5.4
804,5.4
805,5.8
806,5.0
807,5.3
808,5.8
809,5.5
810,5.3
811,5.3
812,5.5
813,5.3
814,5.4
815,8.0
816,7.6
817,6.3
818,6.7
819,7.5
820,7.8
821,9.1
822,7.8
823,7.9
824,9.8
825,11.0
826,10.7
827,11.6
828,8.2
829,7.2
830,7.1
831,7.6
832,6.4
833,6.4
834,5.8
835,5.4
836,5.5
837,5.9
838,6.3
839,6.6
840,6.8
841,6.9
842,7.0
843,6.6
844,9.8
845,10.8
846,9.8
847,11.7
848,10.1
849,8.6
850,7.8
851,8.0
852,8.2
853,9.6
854,10.9
855,11.3
856,11.9
857,11.2
858,11.7
859,11.3
860,10.0
861,11.9
862,16.7
863,19.0
864,15.8
865,13.3
866,14.0
867,15.1
868,17.7
869,14.4
870,11.3
871,9.0
872,6.4
873,6.8
874,7.0
875,7.6
876,8.3
877,7.8
878,7.5
879,7.4
880,10.5
881,8.2
882,7.9
883,7.7
884,8.9
885,12.4
886,16.2
887,15.7
888,13.4
889,12.4
890,13.2
891,12.8
892,15.7
893,14.2
894,13.2
895,11.7
896,12.7
897,14.8
898,21.8
899,17.8
900,16.0
901,17.6
902,12.5
903,12.0
904,10.1
905,10.4
906,8.8
907,7.8
908,8.2
909,10.2
910,13.4
911,21.8
912,16.8
913,18.8
914,18.7
915,21.4
916,19.5
917,18.1
918,12.3
919,13.9
920,15.3
921,11.0
922,7.9
923,7.2
924,6.5
925,7.8
926,7.1
927,6.3
928,7.1
929,6.8
930,6.8
931,6.5
932,6.2
933,6.1
934,5.9
935,6.3
936,6.5
937,6.3
938,6.1
939,5.9
940,5.7
941,5.7
942,5.6
943,5.6
944,5.7
945,6.0
946,6.9
