Index,Value
647,19.1
648,14.9
649,8.1
650,8.5
651,9.1
652,9.6
653,10.3
654,15.4
655,14.2
656,10.5
657,11.3
658,8.8
659,7.9
660,7.0
661,7.4
662,7.5
663,10.2
664,10.1
665,10.3
666,10.4
667,10.7
668,12.0
669,11.3
670,10.9
671,11.5
672,11.1
673,11.2
674,11.7
675,13.0
676,13.8
677,14.3
678,15.1
679,14.5
680,13.4
681,13.0
682,13.3
683,13.9
684,13.7
685,13.6
686,13.4
687,14.1
688,14.6
689,17.1
690,17.6
691,16.8
692,17.3
693,18.3
694,18.7
695,18.5
696,18.3
697,18.0
698,16.2
699,14.9
700,14.3
701,16.1
702,16.7
703,16.6
704,16.1
705,15.1
706,15.4
707,15.5
708,13.7
709,13.7
710,13.2
711,12.9
712,13.6
713,14.1
714,14.8
715,12.8
716,10.7
717,9.7
718,8.5
719,8.7
720,6.9
721,6.3
722,7.8
723,6.9
724,6.5
725,10.0
726,13.1
727,11.0
728,9.5
729,9.8
730,10.0
731,9.7
732,8.9
733,8.1
734,8.1
735,7.6
736,8.0
737,8.3
738,8.6
739,8.0
740,8.3
741,7.3
742,7.2
743,9.3
744,7.7
745,8.1
746,9.1
747,6.5
748,6.4
749,18.0
750,19.4
751,21.8
752,27.5
753,25.2
754,24.8
755,19.6
756,13.4
757,10.5
758,9.0
759,9.0
760,11.2
761,14.3
762,10.8
763,12.9
764,14.5
765,21.7
766,17.7
767,19.1
768,19.9
769,19.4
770,19.8
771,19.0
772,18.5
773,27.6
774,11.5
775,11.0
776,11.6
777,12.0
778,13.3
779,12.1
780,11.5
781,11.1
782,10.5
783,10.4
784,13.0
785,11.7
786,11.8
787,13.7
788,19.4
789,22.5
790,27.5
791,27.6
792,15.3
793,15.8
794,20.5
795,23.4
796,20.4
797,19.8
798,22.4
799,19.9
800,18.3
801,17.8
802,18.1
803,18.3
804,15.9
805,17.1
806,17.9
807,17.6
808,18.6
809,18.7
810,19.9
811,21.1
812,19.8
813,19.4
814,18.6
815,18.7
816,17.2
817,16.1
818,15.5
819,14.6
820,14.3
821,14.0
822,14.5
823,14.9
824,15.4
825,13.4
826,11.8
827,7.1
828,4.9
829,5.5
830,10.6
831,11.4
832,10.5
833,9.1
834,8.2
835,7.9
836,7.6
837,6.9
838,6.5
839,6.4
840,6.4
841,6.6
842,6.7
843,6.5
844,6.3
845,6.1
846,5.9
847,5.8
848,5.8
849,5.8
850,6.1
851,5.6
852,5.3
853,5.1
854,5.2
855,5.5
856,5.4
857,5.8
858,5.9
859,5.7
860,5.8
861,5.9
862,6.1
863,5.7
864,5.4
865,5.5
866,5.7
867,5.6
868,5.1
869,4.8
870,4.5
871,4.5
872,4.4
873,4.2
874,4.1
875,4.0
876,4.4
877,4.5
878,4.6
879,4.6
880,4.6
881,4.9
882,4.7
883,4.8
884,5.0
885,4.7
886,4.1
887,3.8
888,3.5
889,3.9
890,3.7
891,3.7
892,3.9
893,6.3
894,4.0
895,4.3
896,8.2
897,13.3
898,6.3
899,6.2
900,6.8
901,5.4
902,6.5
903,10.7
904,7.6
905,5.2
906,6.0
907,6.2
908,6.3
909,5.8
910,6.9
911,10.3
912,8.5
913,12.1
914,8.3
915,6.3
916,6.1
917,6.6
918,6.9
919,7.1
920,6.9
921,7.0
922,6.8
923,6.5
924,6.1
925,6.3
926,6.1
927,7.1
928,8.2
929,8.4
930,16.2
931,33.7
932,15.0
933,14.4
934,13.8
935,12.9
936,11.4
937,11.1
938,10.8
939,15.4
940,16.3
941,22.8
942,12.0
943,11.3
944,9.9
945,9.1
946,9.6
947,7.6
948,6.5
949,8.0
950,10.3
951,7.6
952,6.4
953,6.3
954,6.6
955,6.7
956,7.0
957,11.4
958,19.6
959,12.7
960,14.4
961,15.1
962,12.7
963,12.6
964,13.8
965,17.0
966,20.3
967,13.2
968,12.3
969,14.4
970,10.5
971,8.5
972,8.6
973,9.4
974,9.9
975,8.5
976,22.3
977,14.3
978,21.7
979,9.4
980,7.8
981,6.7
982,7.0
983,8.9
984,9.4
985,15.7
986,7.5
987,8.0
988,8.5
989,8.9
990,9.5
991,12.2
992,9.8
993,9.3
994,9.2
995,9.0
996,8.9
997,8.5
998,8.0
999,8.3
1000,8.5
1001,7.1
1002,7.8
1003,7.8
1004,7.5
1005,7.1
1006,7.3
1007,7.3
1008,7.7
1009,8.1
1010,7.6
1011,7.2
1012,7.3
1013,8.5
1014,10.1
1015,11.9
1016,7.3
1017,6.4
1018,6.1
1019,5.9
1020,5.7
1021,6.2
1022,13.5
1023,11.4
1024,10.7
1025,6.9
1026,7.7
1027,7.7
1028,7.9
1029,10.9
1030,9.7
1031,6.8
1032,6.6
1033,6.8
1034,6.0
1035,5.7
1036,5.7
1037,5.5
1038,5.8
1039,5.7
1040,5.5
1041,5.7
1042,7.3
1043,10.8
1044,5.4
1045,5.6
1046,5.5
1047,9.6
1048,5.8
1049,5.7
1050,6.4
1051,16.0
1052,11.3
1053,13.3
1054,9.2
1055,8.4
1056,11.0
1057,7.9
1058,7.5
1059,7.3
1060,7.1
1061,10.6
1062,7.9
1063,6.8
1064,6.1
1065,6.5
1066,7.1
1067,7.6
1068,10.3
1069,7.9
1070,7.4
1071,5.5
1072,5.4
1073,5.9
1074,6.1
1075,5.6
1076,5.3
1077,5.5
1078,5.7
1079,5.9
1080,5.8
1081,5.9
1082,5.8
1083,6.1
1084,6.3
1085,6.5
1086,6.8
1087,6.9
1088,5.6
1089,5.0
1090,5.0
1091,4.8
1092,4.6
1093,4.5
1094,4.6
1095,4.6
1096,4.5
1097,4.8
1098,5.0
1099,5.0
1100,4.5
1101,4.4
1102,4.8
1103,4.9
1104,5.1
1105,5.0
1106,5.5
1107,5.8
1108,6.2
1109,7.9
1110,11.2
1111,7.7
1112,6.2
1113,6.1
1114,6.1
1115,5.8
1116,5.8
1117,5.5
1118,5.5
1119,5.8
1120,7.0
1121,7.6
1122,6.9
1123,6.8
1124,8.5
1125,7.5
1126,10.5
1127,9.1
1128,9.0
1129,9.6
1130,10.5
1131,13.4
1132,15.8
1133,14.2
1134,16.2
1135,17.4
1136,18.7
1137,14.7
1138,14.3
1139,15.1
1140,12.3
1141,8.6
1142,8.5
1143,9.9
1144,13.4
1145,12.0
1146,23.9
1147,19.0
1148,24.8
1149,17.6
1150,24.0
1151,23.6
1152,20.0
1153,21.8
1154,21.6
1155,23.7
1156,21.5
1157,20.4
1158,28.9
1159,26.7
1160,30.3
1161,26.3
1162,27.9
1163,25.5
1164,24.0
1165,23.4
1166,21.7
1167,15.8
1168,13.8
1169,14.0
1170,17.0
1171,23.3
1172,29.0
1173,33.5
1174,37.6
1175,37.2
1176,34.9
1177,33.4
1178,33.4
1179,35.7
1180,40.2
1181,40.3
1182,41.9
1183,42.6
1184,40.0
1185,38.2
1186,36.1
1187,30.3
1188,25.0
1189,26.4
1190,22.4
1191,27.0
1192,30.4
1193,24.2
1194,25.0
1195,26.6
1196,27.3
1197,28.9
1198,33.8
1199,29.3
1200,37.4
1201,30.3
1202,29.8
1203,29.3
1204,29.8
1205,30.3
1206,32.3
1207,36.9
1208,35.0
1209,33.1
1210,28.6
1211,27.6
1212,26.9
1213,25.5
1214,26.1
1215,26.9
1216,27.8
1217,28.7
1218,30.4
1219,31.3
1220,31.9
1221,30.6
1222,28.8
1223,29.6
1224,30.6
1225,30.9
1226,30.5
1227,29.5
1228,29.1
1229,28.4
1230,26.9
1231,26.5
1232,27.6
1233,28.1
1234,28.6
1235,27.3
1236,23.4
1237,20.9
1238,20.9
1239,20.0
1240,21.7
1241,20.9
1242,21.5
1243,23.9
1244,23.5
1245,26.5
1246,26.2
1247,29.3
1248,30.6
1249,31.1
1250,30.5
1251,29.9
1252,26.0
1253,26.5
1254,25.8
1255,21.5
1256,17.0
1257,17.9
1258,22.1
1259,21.9
1260,17.6
1261,14.4
1262,10.6
1263,7.9
1264,6.5
1265,6.3
1266,6.7
1267,7.3
1268,8.0
1269,8.1
1270,7.9
1271,7.0
1272,5.3
1273,4.3
1274,3.6
1275,3.3
1276,3.0
1277,2.7
1278,2.6
1279,2.5
1280,2.5
1281,2.8
1282,3.3
1283,4.6
1284,4.0
1285,4.5
1286,5.2
1287,5.7
1288,7.2
1289,7.3
1290,6.7
1291,5.6
1292,5.7
1293,5.8
1294,6.0
1295,6.9
1296,7.7
1297,8.8
1298,9.6
1299,11.0
1300,10.9
1301,10.5
1302,10.7
1303,10.4
1304,7.8
1305,6.0
1306,4.1
1307,1.9
1308,2.1
1309,2.4
1310,6.5
1311,4.4
1312,6.6
1313,9.7
1314,9.2
1315,8.3
1316,8.5
1317,9.3
1318,9.3
1319,9.6
1320,10.6
1321,10.5
1322,9.6
1323,9.4
1324,13.0
1325,9.6
1326,8.6
1327,8.8
1328,8.8
1329,7.9
1330,7.1
1331,6.9
1332,8.6
1333,10.1
1334,12.7
1335,13.5
1336,14.6
1337,18.0
1338,18.1
1339,17.9
1340,18.9
1341,22.2
1342,28.9
1343,25.7
1344,21.9
1345,20.2
1346,21.2
1347,23.0
1348,20.3
1349,14.9
1350,12.6
1351,12.0
1352,8.9
1353,9.5
1354,7.1
1355,7.0
1356,10.9
1357,13.2
1358,13.5
1359,14.2
1360,16.5
1361,17.4
1362,18.2
1363,19.1
1364,20.3
1365,21.7
1366,22.0
1367,20.9
1368,16.7
1369,15.0
1370,15.2
1371,15.6
1372,15.6
1373,15.2
1374,15.8
1375,15.2
1376,15.7
1377,15.6
1378,17.0
1379,18.2
1380,16.9
1381,17.7
1382,17.9
1383,18.6
1384,19.0
1385,22.9
1386,22.9
1387,23.3
1388,23.0
1389,23.2
1390,22.7
1391,21.5
1392,21.9
1393,21.7
1394,21.9
1395,22.0
1396,17.2
1397,14.1
1398,10.5
1399,13.1
1400,15.7
1401,17.9
1402,16.9
1403,8.5
1404,7.7
1405,7.3
1406,7.2
1407,8.4
1408,8.7
1409,7.4
1410,6.3
1411,6.0
1412,7.2
1413,6.3
1414,5.1
1415,5.3
1416,5.5
1417,6.0
1418,6.2
1419,8.0
1420,11.5
1421,10.8
1422,7.0
1423,7.6
1424,6.2
1425,5.1
1426,4.5
1427,4.1
1428,3.1
1429,4.6
1430,6.6
1431,7.2
1432,4.8
1433,6.2
1434,13.3
1435,9.4
1436,10.4
1437,8.2
1438,8.6
1439,11.0
1440,10.6
1441,12.6
1442,11.2
1443,8.9
1444,9.4
1445,13.0
1446,14.7
1447,14.4
1448,13.7
1449,14.1
1450,13.8
1451,13.9
1452,13.9
1453,13.5
1454,13.3
1455,12.6
1456,11.5
1457,10.3
1458,9.3
1459,8.5
1460,8.2
1461,8.1
1462,8.3
1463,8.3
1464,8.6
1465,8.9
1466,9.1
1467,9.8
1468,10.0
1469,12.1
1470,14.7
1471,13.4
1472,13.4
1473,13.4
1474,11.4
1475,11.1
1476,11.5
1477,9.7
1478,10.7
1479,14.2
1480,20.1
1481,19.7
1482,14.8
1483,15.2
1484,16.9
1485,13.8
1486,11.4
1487,10.9
1488,10.0
1489,10.5
1490,11.7
1491,16.8
1492,18.5
1493,14.8
1494,12.6
1495,12.0
1496,10.6
1497,10.2
1498,8.3
1499,6.6
1500,6.0
1501,6.3
1502,7.0
1503,7.3
1504,7.9
1505,8.4
1506,8.9
1507,9.3
1508,9.8
1509,10.2
1510,10.5
1511,10.9
1512,11.4
1513,12.1
1514,12.2
1515,12.6
1516,16.5
1517,14.2
1518,14.0
1519,13.9
1520,13.0
1521,12.6
1522,10.6
1523,12.7
1524,10.4
1525,8.6
1526,10.4
1527,11.2
1528,28.3
1529,14.1
1530,10.9
1531,13.4
1532,13.4
1533,13.5
1534,13.3
1535,13.5
1536,14.2
1537,14.1
1538,13.7
1539,14.3
1540,14.2
1541,14.2
1542,12.9
1543,13.1
1544,13.1
1545,12.5
1546,11.2
1547,10.2
1548,10.0
1549,10.1
1550,11.3
1551,13.3
1552,14.3
1553,14.2
1554,14.2
1555,16.1
1556,18.3
1557,19.5
1558,18.1
1559,18.0
1560,18.3
1561,18.8
1562,18.4
1563,18.3
1564,17.8
1565,17.9
1566,16.9
1567,15.6
1568,15.8
1569,17.8
1570,18.4
1571,18.4
1572,17.6
1573,16.8
1574,16.2
1575,16.5
1576,16.9
1577,17.7
1578,17.5
1579,16.1
1580,12.6
1581,10.3
1582,9.8
1583,9.2
1584,9.1
1585,8.8
1586,8.6
1587,8.7
1588,8.4
1589,8.5
1590,10.2
1591,10.8
1592,11.1
1593,12.1
1594,14.1
1595,14.2
1596,13.3
1597,12.1
1598,11.0
1599,12.5
1600,14.2
1601,15.6
1602,15.1
1603,15.6
1604,15.5
1605,15.4
1606,15.8
1607,17.0
1608,18.1
1609,18.0
1610,18.1
1611,17.9
1612,18.4
1613,19.2
1614,27.6
1615,47.8
1616,43.4
1617,28.1
1618,26.3
1619,24.4
1620,14.9
1621,13.8
1622,14.9
1623,15.5
1624,15.4
1625,16.5
1626,16.8
1627,18.0
1628,17.0
1629,17.0
1630,16.7
1631,16.6
1632,17.0
1633,17.7
1634,18.6
1635,19.9
1636,20.3
1637,18.7
1638,18.3
1639,16.7
1640,16.1
1641,15.0
1642,14.3
1643,14.4
1644,13.7
1645,12.7
1646,11.0
1647,9.6
1648,8.6
1649,8.5
1650,8.8
1651,9.0
1652,4.1
1653,1.8
1654,2.4
1655,2.8
1656,3.0
1657,3.8
1658,4.4
1659,5.2
1660,5.5
1661,5.0
1662,4.6
1663,4.1
1664,3.8
1665,3.8
1666,4.0
1667,4.0
1668,3.5
1669,2.5
1670,2.1
1671,2.0
1672,2.8
1673,2.7
1674,2.9
1675,3.3
1676,3.6
1677,4.1
1678,4.3
1679,4.4
1680,5.0
1681,5.5
1682,5.7
1683,13.3
1684,7.2
1685,11.0
1686,11.5
1687,11.9
1688,11.0
1689,10.4
1690,8.0
1691,7.7
1692,6.9
1693,7.0
1694,7.9
1695,8.7
1696,8.9
1697,9.5
1698,12.2
1699,9.8
1700,10.6
1701,8.8
1702,9.4
1703,10.1
1704,10.1
1705,11.7
1706,13.5
1707,15.8
1708,12.8
1709,14.2
1710,15.0
1711,11.0
1712,9.5
1713,8.0
1714,6.3
1715,7.4
1716,6.3
1717,6.2
1718,5.7
1719,6.4
1720,6.6
1721,7.1
1722,6.9
1723,7.4
1724,8.9
1725,10.9
1726,9.9
1727,9.8
1728,10.7
1729,11.1
1730,11.0
1731,10.7
1732,9.0
1733,6.9
1734,5.7
1735,4.5
1736,4.1
1737,4.3
1738,3.8
1739,3.8
1740,3.9
1741,4.1
1742,3.9
1743,3.9
1744,4.0
1745,4.0
1746,4.1
1747,4.2
1748,4.2
1749,3.9
1750,3.8
1751,3.8
1752,4.1
1753,4.3
1754,4.6
1755,4.8
1756,4.7
1757,4.5
1758,4.5
1759,5.2
1760,5.6
1761,5.7
1762,5.6
1763,5.9
1764,6.2
1765,5.9
1766,5.9
1767,6.5
1768,7.1
1769,7.9
1770,8.9
1771,9.6
1772,10.5
1773,10.6
1774,11.2
1775,10.7
1776,6.8
1777,7.3
1778,8.6
1779,8.8
1780,10.4
1781,10.4
1782,10.3
1783,8.4
1784,7.8
1785,8.8
1786,9.6
1787,10.5
1788,12.0
1789,9.9
1790,9.9
1791,11.0
1792,12.4
1793,13.0
1794,13.2
1795,13.1
1796,13.9
1797,14.8
1798,16.1
1799,17.3
1800,16.4
1801,18.1
1802,19.5
1803,21.3
1804,23.4
1805,23.2
1806,21.6
1807,21.5
1808,15.8
1809,12.4
1810,17.5
1811,17.5
1812,16.6
1813,12.4
1814,12.6
1815,13.8
1816,14.4
1817,13.6
1818,12.6
1819,10.8
1820,9.4
1821,7.9
1822,7.1
1823,7.1
1824,7.2
1825,7.0
1826,6.7
1827,6.6
1828,6.3
1829,5.5
1830,4.6
1831,3.7
1832,3.2
1833,3.1
1834,3.2
1835,3.3
1836,3.4
1837,3.2
1838,3.0
1839,3.2
1840,3.3
1841,3.4
1842,3.3
1843,3.2
1844,3.3
1845,3.3
1846,3.4
1847,3.2
1848,3.3
1849,3.4
1850,3.5
1851,3.6
1852,3.8
1853,4.1
1854,3.8
1855,3.8
1856,3.9
1857,4.2
1858,4.5
1859,5.3
1860,5.6
1861,6.4
1862,7.1
1863,5.6
1864,7.9
1865,13.9
1866,14.2
1867,13.0
1868,13.2
1869,13.1
1870,11.4
1871,11.4
1872,11.8
1873,11.9
1874,12.7
1875,13.5
1876,10.8
1877,8.0
1878,7.4
1879,8.1
1880,7.3
1881,7.0
1882,7.9
1883,8.3
1884,7.9
1885,8.3
1886,8.0
1887,6.9
1888,9.6
1889,8.2
1890,6.4
1891,5.7
1892,6.1
1893,6.4
1894,6.6
1895,6.7
1896,6.5
1897,6.4
1898,6.6
1899,6.5
1900,6.0
1901,5.0
1902,5.2
1903,5.1
1904,4.9
1905,4.7
1906,4.9
1907,4.9
1908,4.8
1909,5.0
1910,4.9
1911,5.0
1912,5.5
1913,5.5
1914,5.8
1915,5.8
1916,6.1
1917,6.3
1918,7.0
1919,7.1
1920,7.7
1921,8.1
1922,8.7
1923,8.8
1924,9.1
1925,9.6
1926,10.2
1927,9.9
1928,10.2
1929,10.5
1930,10.8
1931,13.0
1932,13.1
1933,15.1
1934,15.6
1935,16.0
1936,19.5
1937,21.0
1938,21.9
1939,24.3
1940,26.1
1941,25.4
1942,23.6
1943,20.0
1944,18.1
1945,17.9
1946,17.5
1947,14.2
1948,12.0
1949,11.3
1950,9.5
1951,8.1
1952,8.0
1953,8.5
1954,8.8
1955,8.6
1956,9.1
1957,9.1
1958,9.0
1959,7.3
1960,6.9
1961,8.8
1962,9.5
1963,6.6
1964,5.1
1965,4.4
1966,3.4
1967,2.6
1968,3.5
1969,3.8
1970,5.3
1971,6.7
1972,5.3
1973,2.4
1974,0.9
1975,0.7
1976,1.8
1977,2.1
1978,2.0
1979,2.1
1980,2.2
1981,2.1
1982,2.6
1983,2.9
1984,2.2
1985,3.1
1986,4.1
1987,4.0
1988,4.1
1989,3.6
1990,4.7
1991,4.8
1992,4.6
1993,4.9
1994,5.2
1995,6.8
1996,7.0
1997,6.7
1998,5.4
1999,5.0
2000,4.7
2001,4.5
2002,4.6
2003,4.7
2004,5.7
2005,6.2
2006,7.9
2007,7.9
2008,7.2
2009,5.9
2010,6.2
2011,7.3
2012,7.3
2013,6.5
2014,5.7
2015,4.8
2016,4.3
2017,4.1
2018,4.0
2019,4.1
2020,4.1
2021,4.7
2022,5.1
2023,5.1
2024,5.2
2025,5.4
2026,5.9
2027,5.9
2028,6.1
2029,6.4
2030,6.8
2031,6.9
2032,9.2
2033,10.7
2034,11.8
2035,12.8
2036,14.0
2037,14.3
2038,14.5
2039,14.4
2040,13.0
2041,8.6
2042,8.1
2043,9.1
2044,10.8
2045,11.1
2046,12.0
2047,13.6
2048,16.7
2049,15.5
2050,14.1
2051,14.4
2052,13.2
2053,10.9
2054,10.0
2055,5.6
2056,4.4
2057,2.3
2058,1.6
2059,3.1
2060,4.0
2061,1.7
2062,1.9
2063,3.3
2064,4.0
2065,4.2
2066,5.6
2067,8.2
2068,5.8
2069,6.1
2070,5.9
2071,5.9
2072,5.5
2073,6.7
2074,6.3
2075,5.8
2076,5.9
2077,5.8
2078,6.0
2079,6.1
2080,6.4
2081,7.6
2082,7.6
2083,8.0
2084,7.1
2085,7.2
2086,6.5
2087,6.2
2088,6.1
2089,5.6
2090,5.5
2091,5.2
2092,5.7
2093,7.6
2094,9.1
2095,9.2
2096,8.5
2097,7.7
2098,7.8
2099,7.5
2100,7.1
2101,6.6
2102,6.2
2103,5.4
2104,5.5
2105,5.5
2106,6.3
2107,8.1
2108,9.4
2109,11.5
2110,11.6
2111,12.1
2112,14.0
2113,19.1
2114,15.8
2115,9.9
2116,12.4
2117,10.0
2118,13.2
2119,9.9
2120,7.5
2121,6.2
2122,5.2
2123,5.5
2124,5.7
2125,5.9
2126,5.1
2127,5.2
2128,5.9
2129,5.8
2130,6.8
2131,8.3
2132,8.4
2133,7.4
2134,6.9
2135,6.1
2136,6.3
2137,6.8
2138,7.0
2139,6.9
2140,6.9
