Index,Value
243,8.5
244,6.9
245,6.4
246,6.5
247,7.0
248,8.4
249,7.7
250,8.6
251,8.2
252,8.1
253,8.5
254,9.1
255,9.6
256,10.3
257,10.3
258,10.5
259,11.0
260,12.1
261,17.7
262,18.1
263,22.3
264,17.6
265,16.6
266,16.5
267,17.7
268,18.2
269,18.0
270,16.8
271,20.2
272,22.3
273,20.4
274,19.1
275,20.7
276,20.7
277,19.7
278,16.5
279,14.1
280,14.4
281,15.6
282,15.6
283,21.9
284,17.6
285,15.9
286,17.7
287,15.2
288,17.3
289,18.9
290,18.3
291,17.5
292,19.7
293,16.6
294,15.8
295,29.5
296,30.1
297,18.5
298,18.6
299,20.9
300,15.6
301,12.6
302,11.3
303,12.2
304,14.4
305,16.7
306,15.0
307,16.9
308,17.2
309,18.4
310,19.4
311,18.8
312,18.6
313,19.4
314,20.0
315,21.1
316,22.9
317,25.8
318,26.5
319,25.8
320,27.2
321,39.2
322,38.5
323,32.8
324,33.1
325,28.2
326,29.8
327,33.4
328,35.9
329,35.3
330,34.0
331,27.2
332,24.1
333,16.6
334,13.7
335,12.6
336,10.6
337,10.3
338,9.2
339,7.3
340,6.2
341,6.1
342,5.9
343,6.4
344,6.8
345,7.0
346,7.3
347,7.1
348,5.5
349,5.4
350,6.8
351,10.9
352,11.4
353,10.8
354,8.2
355,7.8
356,7.4
357,5.2
358,2.8
359,2.4
360,3.5
361,3.8
362,4.3
363,4.7
364,4.7
365,4.2
366,3.7
367,2.6
368,1.7
369,1.3
370,0.9
371,0.7
372,1.1
373,1.4
374,2.3
375,2.8
376,3.2
377,3.2
378,2.6
379,2.0
380,2.0
381,2.3
382,2.6
383,5.1
384,5.9
385,5.9
386,6.1
387,6.0
388,5.3
389,5.8
390,6.1
391,5.9
392,6.0
393,6.8
394,7.4
395,7.6
396,7.8
397,5.9
398,5.2
399,6.0
400,6.1
401,6.5
402,7.0
403,8.2
404,9.0
405,10.1
406,10.3
407,10.0
408,9.8
409,9.9
410,8.8
411,9.1
412,6.8
413,6.0
414,6.3
415,7.0
416,8.4
417,7.4
418,6.4
419,6.0
420,5.7
421,5.2
422,4.9
423,5.1
424,5.3
425,6.6
426,7.9
427,7.0
428,6.8
429,7.0
430,7.4
431,7.1
432,7.7
433,8.0
434,8.1
435,8.0
436,8.4
437,7.9
438,8.7
439,8.8
440,9.2
441,8.9
442,6.7
443,6.2
444,4.7
445,3.9
446,4.1
447,4.6
448,4.8
449,5.4
450,5.8
451,6.9
452,5.8
453,5.4
454,6.1
455,7.1
456,10.1
457,6.9
458,6.8
459,6.8
460,6.5
461,5.9
462,6.3
463,6.6
464,8.7
465,9.5
466,8.3
467,7.8
468,7.3
469,7.0
470,6.0
471,5.0
472,4.4
473,3.8
474,3.5
475,2.9
476,2.9
477,2.7
478,2.5
479,2.3
480,2.1
481,1.9
482,1.6
483,1.3
484,1.5
485,1.6
486,1.6
487,3.5
488,4.2
489,4.7
490,4.8
491,4.0
492,2.5
493,2.7
494,3.9
495,4.3
496,4.2
497,3.8
498,2.8
499,2.7
500,2.4
501,2.2
502,2.1
503,1.9
504,1.9
505,2.3
506,2.6
507,2.8
508,2.8
509,3.2
510,3.0
511,3.0
512,3.2
513,3.3
514,3.3
515,3.4
516,3.2
517,3.4
518,3.5
519,3.7
520,4.1
521,4.7
522,5.1
523,6.2
524,7.3
525,8.5
526,8.4
527,10.6
528,13.0
529,13.6
530,12.2
531,10.6
532,10.5
533,11.8
534,11.6
535,10.7
536,7.4
537,5.4
538,8.0
539,7.0
540,5.2
541,4.9
542,4.9
543,4.4
544,5.0
545,5.9
546,6.4
547,4.7
548,5.3
549,5.3
550,5.5
551,6.6
552,7.3
553,7.9
554,7.9
555,8.1
556,8.5
557,9.6
558,10.3
559,14.0
560,13.8
561,14.7
562,13.2
563,13.1
564,13.7
565,14.5
566,14.4
567,15.2
568,17.3
569,19.7
570,22.1
571,25.6
572,27.7
573,25.9
574,27.4
575,15.9
576,12.9
577,11.6
578,10.0
579,8.3
580,5.9
581,6.3
582,7.6
583,7.0
584,6.1
585,5.0
586,3.9
587,4.0
588,3.8
589,3.3
590,3.4
591,4.5
592,4.1
593,3.8
594,3.3
595,3.4
596,3.1
597,3.3
598,3.2
599,2.9
600,2.8
601,3.2
602,3.4
603,3.5
604,3.2
605,3.0
606,2.7
607,2.9
608,2.3
609,1.7
610,1.8
611,2.2
612,3.2
613,3.3
614,3.8
615,4.4
616,4.5
617,5.7
618,6.2
619,5.3
620,5.2
621,4.9
622,5.4
623,5.1
624,6.1
625,7.5
626,6.7
627,6.8
628,8.0
629,7.9
630,8.5
631,9.8
632,6.1
633,5.4
634,6.2
635,5.1
636,4.8
637,4.5
638,4.0
639,5.3
640,4.8
641,6.3
642,7.4
643,8.1
644,9.5
645,10.1
646,15.2
647,14.2
648,12.6
649,14.1
650,12.6
651,10.3
652,8.6
653,8.8
654,10.5
655,9.9
656,8.4
657,7.8
658,6.4
659,5.7
660,6.7
661,6.5
662,6.3
663,6.7
664,7.2
665,7.3
666,9.2
667,10.5
668,9.1
669,10.0
670,10.1
671,12.5
672,10.7
673,10.6
674,12.2
675,11.0
676,10.8
677,11.8
678,11.9
679,12.3
680,13.9
681,15.0
682,13.9
683,11.9
684,10.2
685,10.2
686,10.0
687,8.0
688,6.7
689,6.7
690,8.0
691,9.9
692,12.3
693,16.6
694,19.5
695,21.4
696,23.6
697,22.9
698,19.5
699,19.2
700,18.7
701,17.6
702,16.4
703,15.8
704,14.6
705,12.7
706,11.3
707,10.3
708,9.3
709,8.4
710,8.0
711,8.2
712,7.4
713,5.9
714,4.9
715,5.0
716,5.4
717,6.2
718,6.3
719,5.5
720,5.5
721,5.0
722,4.4
723,4.0
724,3.7
725,3.5
726,3.7
727,3.7
728,3.6
729,3.8
730,4.1
731,4.2
732,4.4
733,4.4
734,4.4
735,5.1
736,5.7
737,7.7
738,7.8
739,8.0
740,7.2
741,7.3
742,6.5
743,6.5
744,7.3
745,7.2
746,6.9
747,5.7
748,6.7
749,7.5
750,7.7
751,10.6
752,10.8
753,10.7
754,9.8
755,8.6
756,8.7
757,8.8
758,9.1
759,9.1
760,9.3
761,9.9
762,9.7
763,9.8
764,9.2
765,9.2
766,9.2
767,8.7
768,8.6
769,8.0
770,8.7
771,9.7
772,9.8
773,9.9
774,9.2
775,7.9
776,7.3
777,6.0
778,5.4
779,5.8
780,6.2
781,6.3
782,6.8
783,7.9
784,12.7
785,15.0
786,19.1
787,16.3
788,16.7
789,17.3
790,16.0
791,15.4
792,19.4
793,17.0
794,17.7
795,15.1
796,14.2
797,13.4
798,13.1
799,13.4
800,14.4
801,14.1
802,12.2
803,11.1
804,11.3
805,10.1
806,8.4
807,8.4
808,8.3
809,8.8
810,10.0
811,11.7
812,14.3
813,17.2
814,18.8
815,18.4
816,19.1
817,19.9
818,20.6
819,22.0
820,21.5
821,21.8
822,23.0
823,17.9
824,11.8
825,8.3
826,9.5
827,9.4
828,6.8
829,6.9
830,6.9
831,5.8
832,6.0
833,6.4
834,8.1
835,7.4
836,7.3
837,7.0
838,6.7
839,7.5
840,7.7
841,7.4
842,7.0
843,6.6
844,6.0
845,4.7
846,5.1
847,5.7
848,4.2
849,3.7
850,3.7
851,5.3
852,4.3
853,5.0
854,5.6
855,5.5
856,5.8
857,6.1
858,6.2
859,5.7
860,5.1
861,4.7
862,4.1
863,3.8
864,3.7
865,3.6
866,3.8
867,3.8
868,3.7
869,3.6
870,3.7
871,3.6
872,3.7
873,3.8
874,4.1
875,4.3
876,4.0
877,4.3
878,4.4
879,4.2
880,4.7
881,4.7
882,4.6
883,4.6
884,4.6
885,5.1
886,5.3
887,5.5
888,5.2
889,4.8
890,4.5
891,4.3
892,4.2
893,4.2
894,4.6
895,5.0
896,5.2
897,5.1
898,4.8
899,4.6
900,4.6
901,4.5
902,4.7
903,4.7
904,5.1
905,5.8
906,6.1
907,6.1
908,6.4
909,6.8
910,7.0
911,6.9
912,7.1
913,7.5
914,7.6
915,6.2
916,6.5
917,6.3
918,7.0
919,7.5
920,6.8
921,7.5
922,7.5
923,7.0
924,7.0
925,6.7
926,6.8
927,7.2
928,7.8
929,9.3
930,11.8
931,13.2
932,12.9
933,14.5
934,12.9
935,14.6
936,13.8
937,15.7
938,19.9
939,13.6
940,12.3
941,10.5
942,8.5
943,7.5
944,7.1
945,6.9
946,6.5
947,7.2
948,6.8
949,6.5
950,6.8
951,7.5
952,8.4
953,8.8
954,9.5
955,8.2
956,8.0
957,6.4
958,5.5
959,5.8
960,6.3
961,6.6
962,7.2
963,7.3
964,10.6
965,9.6
966,10.2
967,8.0
968,6.6
969,6.4
970,6.5
971,6.0
972,5.8
973,6.3
974,6.9
975,8.3
976,9.7
977,10.8
978,11.9
979,14.3
980,12.7
981,9.4
982,7.8
983,8.3
984,8.7
985,9.3
986,12.0
987,12.6
988,13.8
989,15.4
990,11.8
991,8.4
992,7.7
993,9.1
994,8.0
995,6.7
996,5.4
997,5.8
998,6.6
999,6.8
1000,7.1
1001,6.9
1002,6.8
1003,6.6
1004,6.6
1005,6.4
1006,6.4
1007,6.5
1008,6.7
1009,6.6
1010,6.2
1011,6.1
1012,6.7
1013,7.1
1014,6.9
1015,6.0
1016,5.9
1017,6.2
1018,6.0
1019,6.2
1020,6.4
1021,6.5
1022,6.7
1023,6.6
1024,6.7
1025,7.3
1026,7.9
1027,7.4
1028,7.2
1029,6.8
1030,6.8
1031,6.6
1032,7.0
1033,6.4
1034,6.6
1035,6.6
1036,6.3
1037,6.5
1038,7.0
1039,6.6
1040,6.4
1041,6.4
1042,6.2
1043,7.0
1044,7.0
1045,7.0
1046,6.8
1047,6.9
1048,7.3
1049,9.4
1050,9.9
1051,8.8
1052,9.0
1053,9.3
1054,10.2
1055,9.9
1056,9.4
1057,8.4
1058,7.9
1059,6.9
1060,7.1
1061,7.4
1062,7.0
1063,7.0
1064,7.3
1065,7.2
1066,7.0
1067,5.1
1068,5.3
1069,5.5
1070,5.5
1071,5.7
1072,7.2
1073,8.9
1074,8.7
1075,10.2
1076,9.9
1077,11.8
1078,13.2
1079,15.9
1080,14.4
1081,14.5
1082,19.2
1083,20.7
1084,20.2
1085,22.6
1086,29.5
1087,14.6
1088,7.2
1089,5.4
1090,5.7
1091,5.6
1092,5.6
1093,5.5
1094,5.5
1095,6.9
1096,9.9
1097,10.0
1098,11.6
1099,12.9
1100,13.4
1101,14.3
1102,15.6
1103,11.1
1104,9.8
1105,10.4
1106,10.1
1107,11.2
1108,14.0
1109,15.1
1110,13.6
1111,12.0
1112,10.9
1113,9.4
1114,8.8
1115,9.6
1116,10.0
1117,8.0
1118,7.4
1119,7.3
1120,6.5
1121,8.6
1122,17.4
1123,17.6
1124,15.3
1125,18.7
1126,15.4
1127,17.7
1128,20.9
1129,21.4
1130,21.7
1131,20.5
1132,22.2
1133,21.4
1134,21.8
1135,22.4
1136,9.8
1137,8.2
1138,8.4
1139,9.0
1140,7.2
1141,8.5
1142,7.4
1143,7.3
1144,7.8
1145,8.8
1146,9.4
1147,10.0
1148,11.1
1149,18.6
1150,15.1
1151,16.7
1152,17.4
1153,18.0
1154,18.7
1155,20.6
1156,24.7
1157,22.8
1158,23.5
1159,17.8
1160,14.0
1161,13.6
1162,13.1
1163,12.5
1164,12.6
1165,14.7
1166,15.8
1167,17.2
1168,19.2
1169,20.7
1170,23.8
1171,31.1
1172,35.2
1173,39.9
1174,42.2
1175,42.9
1176,43.4
1177,43.5
1178,44.0
1179,45.8
1180,45.4
1181,45.6
1182,45.9
1183,47.5
1184,46.1
1185,41.5
1186,38.0
1187,30.8
1188,33.5
1189,30.4
1190,27.7
1191,29.1
1192,32.3
1193,32.1
1194,34.1
1195,36.5
1196,42.8
1197,42.3
1198,40.8
1199,40.1
1200,41.5
1201,46.9
1202,48.0
1203,47.6
1204,47.6
1205,50.3
1206,45.2
1207,38.4
1208,33.2
1209,29.1
1210,27.3
1211,24.3
1212,20.3
1213,22.6
1214,19.4
1215,16.1
1216,17.2
1217,19.7
1218,22.4
1219,21.7
1220,21.9
1221,23.0
1222,24.6
1223,26.9
1224,27.2
1225,27.7
1226,28.9
1227,29.4
1228,29.3
1229,30.7
1230,31.8
1231,32.7
1232,33.7
1233,33.3
1234,30.9
1235,29.7
1236,27.8
1237,28.4
1238,29.5
1239,30.4
1240,31.3
1241,33.5
1242,34.8
1243,37.2
1244,41.1
1245,41.7
1246,42.8
1247,40.2
1248,40.4
1249,39.2
1250,38.9
1251,40.9
1252,40.5
1253,33.6
1254,28.0
1255,22.8
1256,18.9
1257,15.3
1258,14.0
1259,12.1
1260,9.7
1261,8.2
1262,6.5
1263,5.4
1264,4.7
1265,4.4
1266,4.4
1267,4.4
1268,4.4
1269,4.5
1270,4.3
1271,4.1
1272,4.0
1273,3.6
1274,3.7
1275,3.9
1276,4.4
1277,4.3
1278,4.4
1279,4.6
1280,4.4
1281,5.1
1282,3.9
1283,3.6
1284,3.7
1285,3.9
1286,3.7
1287,5.2
1288,6.1
1289,8.3
1290,5.4
1291,3.7
1292,3.4
1293,4.6
1294,4.9
1295,4.9
1296,4.8
1297,5.1
1298,4.7
1299,4.2
1300,3.0
1301,2.1
1302,1.8
1303,2.3
1304,3.4
1305,3.8
1306,3.9
1307,3.9
1308,3.7
1309,4.2
1310,3.9
1311,3.9
1312,4.7
1313,4.8
1314,4.6
1315,4.6
1316,5.4
1317,6.9
1318,7.7
1319,7.3
1320,7.0
1321,7.6
1322,8.2
1323,8.9
1324,9.4
1325,10.2
1326,11.1
1327,11.6
1328,11.0
1329,10.2
1330,9.6
1331,9.0
1332,9.2
1333,10.2
1334,10.8
1335,13.3
1336,13.9
1337,14.4
1338,15.5
1339,15.3
1340,15.8
1341,18.3
1342,18.0
1343,18.2
1344,17.2
1345,17.6
1346,15.7
1347,14.5
1348,14.7
1349,14.4
1350,14.1
1351,13.7
1352,12.2
1353,7.2
1354,5.6
1355,6.0
1356,6.9
1357,7.1
1358,7.4
1359,7.4
1360,7.5
1361,8.6
1362,10.2
1363,11.0
1364,11.5
1365,12.8
1366,14.5
1367,16.6
1368,17.9
1369,16.8
1370,18.1
1371,17.2
1372,17.4
1373,17.2
1374,17.0
1375,14.3
1376,13.1
1377,11.3
1378,9.3
1379,9.2
1380,9.4
1381,9.0
1382,9.7
1383,9.5
1384,11.4
1385,12.6
1386,11.7
1387,11.5
1388,12.4
1389,13.9
1390,14.3
1391,15.0
1392,15.9
1393,17.5
1394,16.4
1395,18.3
1396,21.1
1397,24.2
1398,24.9
1399,23.4
1400,16.1
1401,8.2
1402,6.3
1403,5.1
1404,4.5
1405,6.1
1406,6.7
1407,5.5
1408,4.7
1409,5.5
1410,5.9
1411,5.2
1412,4.6
1413,5.0
1414,5.4
1415,5.1
1416,5.3
1417,5.3
1418,4.7
1419,4.6
1420,4.4
1421,4.9
1422,5.5
1423,5.5
1424,5.2
1425,5.7
1426,6.2
1427,5.9
1428,5.8
1429,5.1
1430,5.2
1431,5.5
1432,6.1
1433,5.8
1434,6.8
1435,9.2
1436,8.8
1437,9.0
1438,8.5
1439,9.2
1440,8.1
1441,7.7
1442,7.6
1443,8.1
1444,9.2
1445,9.3
1446,9.0
1447,8.5
1448,9.8
1449,10.7
1450,10.6
1451,10.7
1452,11.0
1453,10.9
1454,11.8
1455,11.9
1456,12.6
1457,12.1
1458,12.0
1459,12.4
1460,12.8
1461,13.4
1462,14.1
1463,13.7
1464,14.2
1465,14.8
1466,15.1
1467,14.6
1468,17.5
1469,17.4
1470,16.8
1471,12.0
1472,10.5
1473,11.8
1474,9.0
1475,6.8
1476,6.6
1477,5.4
1478,5.6
1479,4.6
1480,6.0
1481,6.4
1482,7.1
1483,8.7
1484,8.8
1485,8.6
1486,8.6
1487,7.9
1488,5.7
1489,5.2
1490,5.4
1491,5.8
1492,6.0
1493,6.7
1494,7.4
1495,7.9
1496,7.4
1497,7.1
1498,6.3
1499,6.4
1500,5.7
1501,5.1
1502,4.4
1503,4.6
1504,4.9
1505,5.7
1506,6.4
1507,6.9
1508,10.6
1509,9.5
1510,9.5
1511,10.1
1512,10.9
1513,11.7
1514,13.3
1515,14.2
1516,13.4
1517,13.1
1518,12.5
1519,12.3
1520,10.9
1521,11.0
1522,10.1
1523,8.9
1524,9.5
1525,8.3
1526,8.2
1527,8.6
1528,8.6
1529,9.9
1530,10.6
1531,9.6
1532,11.4
1533,11.8
1534,10.8
1535,9.6
1536,8.4
1537,10.7
1538,10.1
1539,10.6
1540,12.1
1541,11.4
1542,11.4
1543,7.5
1544,4.9
1545,3.9
1546,3.1
1547,3.4
1548,3.6
1549,3.9
1550,3.8
1551,3.9
1552,4.4
1553,6.6
1554,10.0
1555,14.3
1556,16.9
1557,12.2
1558,9.6
1559,8.9
1560,7.2
1561,5.8
1562,5.2
1563,5.0
1564,5.7
1565,7.3
1566,8.9
1567,10.0
1568,11.0
1569,12.1
1570,14.4
1571,15.1
1572,15.6
1573,15.2
1574,15.4
1575,16.4
1576,17.7
1577,18.9
1578,20.0
1579,21.3
1580,20.7
1581,20.5
1582,20.8
1583,21.4
1584,22.0
1585,22.6
1586,22.1
1587,22.2
1588,22.9
1589,19.9
1590,16.0
1591,12.0
1592,9.3
1593,6.5
1594,4.7
1595,4.8
1596,4.6
1597,3.8
1598,3.6
1599,4.2
1600,4.3
1601,9.3
1602,4.8
1603,6.8
1604,7.8
1605,7.5
1606,7.9
1607,9.3
1608,7.6
1609,6.7
1610,7.2
1611,8.2
1612,9.9
1613,11.3
1614,14.0
1615,17.0
1616,21.7
1617,28.2
1618,35.0
1619,29.5
1620,19.9
1621,16.4
1622,16.2
1623,16.8
1624,19.9
1625,18.9
1626,20.1
1627,27.7
1628,27.5
1629,26.4
1630,24.7
1631,21.1
1632,20.9
1633,20.4
1634,19.8
1635,19.2
1636,19.5
1637,18.0
1638,16.8
1639,17.0
1640,16.8
1641,14.0
1642,18.7
1643,21.6
1644,22.1
1645,21.2
1646,20.1
1647,17.3
1648,15.3
1649,14.5
1650,13.1
1651,11.7
1652,8.8
1653,4.4
1654,2.7
1655,2.2
1656,2.5
1657,2.4
1658,1.5
1659,1.4
1660,1.6
1661,3.5
1662,2.6
1663,3.3
1664,4.2
1665,5.9
1666,6.5
1667,5.5
1668,5.1
1669,4.2
1670,3.9
1671,3.9
1672,4.0
1673,4.1
1674,4.2
1675,4.2
1676,7.7
1677,10.8
1678,11.7
1679,13.1
1680,14.0
1681,13.9
1682,10.2
1683,6.3
1684,5.5
1685,3.7
1686,4.1
1687,4.0
1688,3.8
1689,4.0
1690,4.3
1691,4.7
1692,4.5
1693,4.5
1694,4.5
1695,4.5
1696,4.7
1697,5.2
1698,10.3
1699,12.0
1700,9.9
1701,9.8
1702,11.9
1703,10.0
1704,9.8
1705,10.4
1706,9.5
1707,9.6
1708,9.8
1709,10.3
1710,12.4
1711,13.7
1712,10.9
1713,8.8
1714,7.3
1715,7.1
1716,7.4
1717,5.6
1718,5.1
1719,5.5
1720,5.9
1721,6.4
1722,6.8
1723,7.8
1724,13.2
1725,20.4
1726,23.6
1727,16.3
1728,7.9
1729,5.4
1730,5.9
1731,9.5
1732,6.5
1733,5.1
1734,4.5
1735,3.8
1736,3.4
1737,3.6
1738,3.4
1739,3.5
1740,3.7
1741,3.9
1742,3.8
1743,3.8
1744,3.7
1745,3.9
1746,4.3
1747,4.8
1748,4.7
1749,4.3
1750,3.8
1751,3.6
1752,3.5
1753,3.3
1754,3.0
1755,3.2
1756,3.5
1757,3.5
1758,3.8
1759,3.8
1760,4.0
1761,4.0
1762,4.4
1763,5.1
1764,5.4
1765,4.7
1766,4.3
1767,5.2
1768,5.9
1769,5.8
1770,6.4
1771,7.6
1772,7.3
1773,6.5
1774,6.0
1775,6.4
1776,6.4
1777,6.2
1778,6.2
1779,6.8
1780,6.9
1781,7.0
1782,8.2
1783,9.8
1784,9.8
1785,7.1
1786,8.1
1787,8.7
1788,9.4
1789,9.4
1790,9.9
1791,10.1
1792,9.9
1793,10.4
1794,13.7
1795,13.0
1796,14.9
1797,14.1
1798,15.1
1799,13.3
1800,14.2
1801,13.8
1802,14.1
1803,13.4
1804,13.4
1805,13.7
1806,14.2
1807,14.6
1808,13.5
1809,10.5
1810,9.8
1811,9.8
1812,8.7
1813,8.3
1814,6.3
1815,6.0
1816,5.5
1817,6.6
1818,6.3
1819,4.9
1820,4.5
1821,4.7
1822,5.5
1823,4.7
1824,4.5
1825,4.7
1826,4.4
1827,4.5
1828,4.8
1829,5.0
1830,4.7
1831,4.1
1832,3.5
1833,3.3
1834,3.1
1835,3.2
1836,3.1
1837,3.1
1838,3.0
1839,3.4
1840,3.7
1841,4.0
1842,4.0
1843,4.4
1844,7.2
1845,10.2
1846,8.8
1847,7.5
1848,8.5
1849,8.2
1850,9.0
1851,9.0
1852,7.8
1853,4.8
1854,3.6
1855,3.5
1856,3.9
1857,3.8
1858,4.8
1859,5.1
1860,3.8
1861,3.8
1862,4.2
1863,6.0
1864,6.4
1865,6.1
1866,7.1
1867,14.6
1868,10.9
1869,10.1
1870,8.7
1871,10.9
1872,9.2
1873,8.2
1874,8.0
1875,8.2
1876,8.7
1877,8.4
1878,8.0
1879,7.6
1880,6.5
1881,5.8
1882,5.5
1883,5.2
1884,5.7
1885,5.4
1886,5.6
1887,5.9
1888,6.4
1889,7.6
1890,7.9
1891,7.9
1892,7.8
1893,7.2
1894,6.9
1895,6.8
1896,7.0
1897,7.3
1898,7.1
1899,7.0
1900,6.7
1901,7.9
1902,11.3
1903,13.3
1904,30.5
1905,15.9
1906,11.7
1907,9.7
1908,6.1
1909,6.0
1910,5.5
1911,5.4
1912,5.7
1913,5.7
1914,5.6
1915,5.7
1916,5.8
1917,6.2
1918,6.5
1919,7.0
1920,9.2
1921,15.7
1922,18.2
1923,16.8
1924,14.6
1925,11.9
1926,8.5
1927,7.0
1928,5.9
1929,5.5
1930,4.6
1931,4.1
1932,4.1
1933,4.0
1934,4.1
1935,4.6
1936,4.9
1937,5.6
1938,4.8
1939,4.9
1940,4.6
1941,4.6
1942,4.9
1943,5.1
1944,5.0
1945,5.1
1946,5.3
1947,5.8
1948,6.6
1949,10.1
1950,13.5
1951,12.6
1952,10.7
1953,11.3
1954,11.6
1955,11.5
1956,10.6
1957,9.3
1958,9.9
1959,10.7
1960,11.6
1961,11.3
1962,10.5
1963,8.9
1964,7.6
1965,8.3
1966,7.0
1967,7.3
1968,6.3
1969,4.9
1970,4.5
1971,4.4
1972,4.6
1973,2.2
1974,2.9
1975,4.6
1976,4.5
1977,3.2
1978,1.4
1979,1.5
1980,1.9
1981,2.0
1982,1.3
1983,1.2
1984,1.1
1985,1.5
1986,2.4
1987,2.2
1988,1.9
1989,2.9
1990,2.8
1991,2.8
1992,3.1
1993,3.5
1994,3.6
1995,3.8
1996,3.9
1997,3.9
1998,3.3
1999,3.2
2000,3.3
2001,3.3
2002,2.7
2003,2.2
2004,2.0
2005,2.4
2006,3.1
2007,3.6
2008,3.6
2009,3.6
2010,3.7
2011,3.7
2012,3.4
2013,3.5
2014,3.5
2015,3.3
2016,3.4
2017,3.3
2018,3.3
2019,3.4
2020,3.6
2021,3.6
2022,3.8
2023,4.2
2024,4.8
2025,5.6
2026,6.5
2027,6.3
2028,6.0
2029,5.7
2030,5.4
2031,7.8
2032,6.1
2033,9.0
2034,9.7
2035,10.4
2036,9.3
2037,11.5
2038,9.8
2039,9.2
2040,11.5
2041,9.9
2042,8.9
2043,9.8
2044,10.1
2045,12.7
2046,12.1
2047,10.2
2048,8.3
2049,8.8
2050,7.0
2051,6.5
2052,6.9
2053,6.8
2054,6.1
2055,6.2
2056,4.5
2057,1.1
2058,1.2
2059,1.3
2060,1.5
2061,3.3
2062,3.7
2063,3.9
2064,3.9
2065,3.9
2066,4.1
2067,4.3
2068,4.1
2069,4.1
2070,4.0
2071,4.0
2072,4.1
2073,4.1
2074,4.1
2075,4.2
2076,4.6
2077,4.8
2078,5.0
2079,5.2
2080,6.2
2081,7.4
2082,8.2
2083,8.4
2084,8.1
2085,7.9
2086,6.9
2087,6.1
2088,6.1
2089,6.1
2090,6.1
2091,6.1
2092,6.2
2093,7.5
2094,9.0
2095,10.0
2096,10.7
2097,10.5
2098,9.7
2099,8.8
2100,8.1
2101,8.4
2102,8.3
2103,8.2
2104,8.3
2105,8.3
2106,8.0
2107,7.9
2108,8.1
2109,9.0
2110,9.4
2111,7.4
2112,6.3
2113,9.8
2114,17.2
2115,27.9
2116,19.7
2117,9.3
2118,6.7
2119,6.1
2120,6.1
2121,6.3
2122,6.6
2123,6.7
2124,6.7
2125,7.4
2126,6.7
2127,6.0
2128,9.6
2129,8.2
2130,8.7
2131,11.3
2132,10.7
2133,10.8
2134,10.8
2135,7.9
2136,5.2
2137,4.7
2138,4.3
2139,4.2
2140,4.3
